Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,12,record,timestamp,"908648211",s,distance,"71.28",m,altitude,"1083.6",m,speed,"2.846",m/s,unknown,"0",,unknown,"300",,heart_rate,"129",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.846",m/s,
Data,12,record,timestamp,"908648212",s,distance,"74.1",m,altitude,"1083.6",m,speed,"2.818",m/s,unknown,"0",,unknown,"300",,heart_rate,"130",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.818",m/s,
Data,12,record,timestamp,"908648213",s,distance,"76.88",m,altitude,"1083.6",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.79",m/s,
Data,12,record,timestamp,"908648214",s,distance,"79.66",m,altitude,"1083.6",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.771",m/s,
Data,12,record,timestamp,"908648215",s,distance,"82.43",m,altitude,"1083.6",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.771",m/s,
Data,12,record,timestamp,"908648216",s,distance,"85.18",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648217",s,distance,"87.92",m,altitude,"1083.6",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.743",m/s,
Data,12,record,timestamp,"908648218",s,distance,"90.66",m,altitude,"1083.6",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.734",m/s,
Data,12,record,timestamp,"908648219",s,distance,"93.39",m,altitude,"1083.6",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.734",m/s,
Data,12,record,timestamp,"908648220",s,distance,"96.12",m,altitude,"1083.6",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.734",m/s,
Data,12,record,timestamp,"908648221",s,distance,"98.88",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"133",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648222",s,distance,"101.65",m,altitude,"1083.6",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"134",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.771",m/s,
Data,12,record,timestamp,"908648223",s,distance,"104.44",m,altitude,"1083.6",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"136",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.79",m/s,
Data,12,record,timestamp,"908648224",s,distance,"107.24",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648225",s,distance,"110.04",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648226",s,distance,"112.85",m,altitude,"1083.6",m,speed,"2.818",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.818",m/s,
Data,12,record,timestamp,"908648227",s,distance,"115.68",m,altitude,"1083.6",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.827",m/s,
Data,12,record,timestamp,"908648228",s,distance,"118.51",m,altitude,"1083.6",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.827",m/s,
Data,12,record,timestamp,"908648229",s,distance,"121.33",m,altitude,"1083.6",m,speed,"2.818",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.818",m/s,
Data,12,record,timestamp,"908648230",s,distance,"124.15",m,altitude,"1083.6",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.827",m/s,
Data,12,record,timestamp,"908648231",s,distance,"126.97",m,altitude,"1083.6",m,speed,"2.818",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.818",m/s,
Data,12,record,timestamp,"908648232",s,distance,"129.78",m,altitude,"1083.6",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.809",m/s,
Data,12,record,timestamp,"908648233",s,distance,"132.58",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648234",s,distance,"135.38",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648235",s,distance,"138.18",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648236",s,distance,"140.98",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648237",s,distance,"143.78",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648238",s,distance,"146.58",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648239",s,distance,"149.37",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648240",s,distance,"152.17",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648241",s,distance,"154.97",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648242",s,distance,"157.78",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648243",s,distance,"160.57",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"144",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648244",s,distance,"163.37",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"145",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,12,record,timestamp,"908648245",s,distance,"166.16",m,altitude,"1083.6",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"145",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.79",m/s,
Data,12,record,timestamp,"908648246",s,distance,"168.95",m,altitude,"1083.6",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"145",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.79",m/s,
Data,12,record,timestamp,"908648247",s,distance,"171.73",m,altitude,"1083.6",m,speed,"2.781",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.781",m/s,
Data,12,record,timestamp,"908648248",s,distance,"174.5",m,altitude,"1083.6",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.771",m/s,
Data,12,record,timestamp,"908648249",s,distance,"177.26",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
Data,12,record,timestamp,"908648250",s,distance,"180.03",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
Data,12,record,timestamp,"908648251",s,distance,"182.79",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
Data,12,record,timestamp,"908648252",s,distance,"185.55",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
Data,12,record,timestamp,"908648253",s,distance,"188.3",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648254",s,distance,"191.04",m,altitude,"1083.6",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.734",m/s,
Data,12,record,timestamp,"908648255",s,distance,"193.76",m,altitude,"1083.6",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.725",m/s,
Data,12,record,timestamp,"908648256",s,distance,"196.46",m,altitude,"1083.6",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.697",m/s,
Data,12,record,timestamp,"908648257",s,distance,"199.14",m,altitude,"1083.6",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.678",m/s,
Data,12,record,timestamp,"908648258",s,distance,"201.79",m,altitude,"1083.6",m,speed,"2.659",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.659",m/s,
Data,12,record,timestamp,"908648259",s,distance,"204.45",m,altitude,"1083.6",m,speed,"2.659",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.659",m/s,
Data,12,record,timestamp,"908648260",s,distance,"207.11",m,altitude,"1083.6",m,speed,"2.65",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.65",m/s,
Data,12,record,timestamp,"908648261",s,distance,"209.78",m,altitude,"1083.6",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.678",m/s,
Data,12,record,timestamp,"908648262",s,distance,"212.47",m,altitude,"1083.6",m,speed,"2.687",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.687",m/s,
Data,12,record,timestamp,"908648263",s,distance,"215.17",m,altitude,"1083.6",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.697",m/s,
Data,12,record,timestamp,"908648264",s,distance,"217.87",m,altitude,"1083.6",m,speed,"2.706",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.706",m/s,
Data,12,record,timestamp,"908648265",s,distance,"220.6",m,altitude,"1083.6",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.725",m/s,
Data,12,record,timestamp,"908648266",s,distance,"223.35",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648267",s,distance,"226.1",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648268",s,distance,"228.86",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
Data,12,record,timestamp,"908648269",s,distance,"231.62",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648270",s,distance,"234.38",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
Data,12,record,timestamp,"908648271",s,distance,"237.12",m,altitude,"1083.6",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.743",m/s,
Data,12,record,timestamp,"908648272",s,distance,"239.87",m,altitude,"1083.6",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.753",m/s,
Data,12,record,timestamp,"908648273",s,distance,"242.64",m,altitude,"1083.6",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.762",m/s,
