Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"908649573",s,position_lat,"609383168",semicircles,position_long,"-1361686897",semicircles,distance,"46.18",m,altitude,"1083.6",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"134",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"908649574",s,position_lat,"609383303",semicircles,position_long,"-1361687216",semicircles,distance,"48.44",m,altitude,"1083.4",m,speed,"2.706",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.706",m/s,
Data,13,record,timestamp,"908649575",s,position_lat,"609383435",semicircles,position_long,"-1361687521",semicircles,distance,"50.61",m,altitude,"1083.4",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908649576",s,position_lat,"609383604",semicircles,position_long,"-1361687851",semicircles,distance,"53.11",m,altitude,"1083.4",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908649577",s,position_lat,"609383802",semicircles,position_long,"-1361688084",semicircles,distance,"55.39",m,altitude,"1083.2",m,speed,"2.687",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908649578",s,position_lat,"609384013",semicircles,position_long,"-1361688311",semicircles,distance,"57.75",m,altitude,"1083.2",m,speed,"2.687",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908649579",s,position_lat,"609384225",semicircles,position_long,"-1361688609",semicircles,distance,"60.39",m,altitude,"1083.2",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908649580",s,position_lat,"609384428",semicircles,position_long,"-1361689003",semicircles,distance,"63.37",m,altitude,"1083.2",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908649581",s,position_lat,"609384625",semicircles,position_long,"-1361689391",semicircles,distance,"66.29",m,altitude,"1083.2",m,speed,"2.669",m/s,unknown,"0",,unknown,"300",,heart_rate,"133",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.669",m/s,
Data,13,record,timestamp,"908649582",s,position_lat,"609384851",semicircles,position_long,"-1361689713",semicircles,distance,"69.12",m,altitude,"1083.2",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"133",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908649583",s,position_lat,"609385084",semicircles,position_long,"-1361690056",semicircles,distance,"72.08",m,altitude,"1083.2",m,speed,"2.706",m/s,unknown,"0",,unknown,"300",,heart_rate,"134",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"2.706",m/s,
Data,13,record,timestamp,"908649584",s,position_lat,"609385334",semicircles,position_long,"-1361690370",semicircles,distance,"75.03",m,altitude,"1083.4",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"134",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"908649585",s,position_lat,"609385574",semicircles,position_long,"-1361690730",semicircles,distance,"78.12",m,altitude,"1083.4",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"136",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908649586",s,position_lat,"609385773",semicircles,position_long,"-1361691099",semicircles,distance,"80.96",m,altitude,"1083.4",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908649587",s,position_lat,"609385990",semicircles,position_long,"-1361691437",semicircles,distance,"83.8",m,altitude,"1083.4",m,speed,"2.781",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"908649588",s,position_lat,"609386185",semicircles,position_long,"-1361691811",semicircles,distance,"86.65",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649589",s,position_lat,"609386371",semicircles,position_long,"-1361692208",semicircles,distance,"89.56",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649590",s,position_lat,"609386563",semicircles,position_long,"-1361692579",semicircles,distance,"92.37",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649591",s,position_lat,"609386750",semicircles,position_long,"-1361692970",semicircles,distance,"95.25",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649592",s,position_lat,"609386929",semicircles,position_long,"-1361693293",semicircles,distance,"97.78",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"144",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649593",s,position_lat,"609387133",semicircles,position_long,"-1361693645",semicircles,distance,"100.58",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649594",s,position_lat,"609387327",semicircles,position_long,"-1361694017",semicircles,distance,"103.42",m,altitude,"1083.4",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649595",s,position_lat,"609387529",semicircles,position_long,"-1361694391",semicircles,distance,"106.31",m,altitude,"1083.6",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908649596",s,position_lat,"609387708",semicircles,position_long,"-1361694815",semicircles,distance,"109.28",m,altitude,"1083.6",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908649597",s,position_lat,"609387881",semicircles,position_long,"-1361695216",semicircles,distance,"112.14",m,altitude,"1083.8",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.8",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908649598",s,position_lat,"609388055",semicircles,position_long,"-1361695644",semicircles,distance,"115.11",m,altitude,"1083.8",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.8",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908649599",s,position_lat,"609388210",semicircles,position_long,"-1361696066",semicircles,distance,"117.98",m,altitude,"1083.8",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"144",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1083.8",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908649600",s,position_lat,"609388375",semicircles,position_long,"-1361696499",semicircles,distance,"120.93",m,altitude,"1084.0",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"144",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908649601",s,position_lat,"609388525",semicircles,position_long,"-1361696881",semicircles,distance,"123.58",m,altitude,"1084.0",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908649602",s,position_lat,"609388634",semicircles,position_long,"-1361696676",semicircles,distance,"123.58",m,altitude,"1084.0",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"146",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908649603",s,position_lat,"609388795",semicircles,position_long,"-1361696778",semicircles,distance,"124.95",m,altitude,"1084.0",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"146",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908649604",s,position_lat,"609388949",semicircles,position_long,"-1361697059",semicircles,distance,"127.13",m,altitude,"1084.0",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908649605",s,position_lat,"609389070",semicircles,position_long,"-1361697437",semicircles,distance,"129.62",m,altitude,"1084.0",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908649606",s,position_lat,"609389220",semicircles,position_long,"-1361697785",semicircles,distance,"132.07",m,altitude,"1084.2",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"142",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908649607",s,position_lat,"609389337",semicircles,position_long,"-1361698168",semicircles,distance,"134.57",m,altitude,"1084.2",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908649608",s,position_lat,"609389468",semicircles,position_long,"-1361698516",semicircles,distance,"136.95",m,altitude,"1084.2",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"143",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908649609",s,position_lat,"609389606",semicircles,position_long,"-1361698900",semicircles,distance,"139.54",m,altitude,"1084.2",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"146",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908649610",s,position_lat,"609389731",semicircles,position_long,"-1361699268",semicircles,distance,"141.99",m,altitude,"1084.4",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908649611",s,position_lat,"609389851",semicircles,position_long,"-1361699648",semicircles,distance,"144.49",m,altitude,"1084.4",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"908649612",s,position_lat,"609389954",semicircles,position_long,"-1361700036",semicircles,distance,"146.97",m,altitude,"1084.4",m,speed,"2.715",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"2.715",m/s,
Data,13,record,timestamp,"908649613",s,position_lat,"609390036",semicircles,position_long,"-1361700451",semicircles,distance,"149.52",m,altitude,"1084.4",m,speed,"2.715",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"2.715",m/s,
Data,13,record,timestamp,"908649614",s,position_lat,"609390088",semicircles,position_long,"-1361700885",semicircles,distance,"152.1",m,altitude,"1084.4",m,speed,"2.715",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"87",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"2.715",m/s,
Data,13,record,timestamp,"908649615",s,position_lat,"609390142",semicircles,position_long,"-1361701307",semicircles,distance,"154.63",m,altitude,"1084.4",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908649616",s,position_lat,"609390221",semicircles,position_long,"-1361701726",semicircles,distance,"157.2",m,altitude,"1084.6",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.6",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908649617",s,position_lat,"609390299",semicircles,position_long,"-1361702140",semicircles,distance,"159.73",m,altitude,"1084.6",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.6",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908649618",s,position_lat,"609390391",semicircles,position_long,"-1361702596",semicircles,distance,"162.54",m,altitude,"1084.8",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908649619",s,position_lat,"609390508",semicircles,position_long,"-1361703014",semicircles,distance,"165.22",m,altitude,"1084.8",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908649620",s,position_lat,"609390582",semicircles,position_long,"-1361703481",semicircles,distance,"168.04",m,altitude,"1084.8",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908649621",s,position_lat,"609390650",semicircles,position_long,"-1361703942",semicircles,distance,"170.79",m,altitude,"1084.8",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908649622",s,position_lat,"609390748",semicircles,position_long,"-1361704360",semicircles,distance,"173.42",m,altitude,"1085.0",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.0",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"908649623",s,position_lat,"609390877",semicircles,position_long,"-1361704755",semicircles,distance,"176.02",m,altitude,"1084.8",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"908649624",s,position_lat,"609390985",semicircles,position_long,"-1361705161",semicircles,distance,"178.61",m,altitude,"1084.8",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"86",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"908649625",s,position_lat,"609391118",semicircles,position_long,"-1361705571",semicircles,distance,"181.32",m,altitude,"1084.8",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908649626",s,position_lat,"609391291",semicircles,position_long,"-1361705995",semicircles,distance,"184.29",m,altitude,"1084.8",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908649627",s,position_lat,"609391447",semicircles,position_long,"-1361706427",semicircles,distance,"187.21",m,altitude,"1084.8",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"86",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908649628",s,position_lat,"609391616",semicircles,position_long,"-1361706779",semicircles,distance,"189.8",m,altitude,"1084.8",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"908649629",s,position_lat,"609391770",semicircles,position_long,"-1361707157",semicircles,distance,"192.45",m,altitude,"1084.8",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"908649630",s,position_lat,"609391931",semicircles,position_long,"-1361707500",semicircles,distance,"194.95",m,altitude,"1084.8",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"2.771",m/s,
