Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"909156023",s,position_lat,"609383546",semicircles,position_long,"-1361684884",semicircles,distance,"21.2",m,altitude,"1097.4",m,speed,"2.333",m/s,unknown,"0",,unknown,"300",,heart_rate,"145",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1097.4",m,enhanced_speed,"2.333",m/s,
Data,13,record,timestamp,"909156024",s,position_lat,"609383766",semicircles,position_long,"-1361685198",semicircles,distance,"23.96",m,altitude,"1097.8",m,speed,"2.342",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.342",m/s,
Data,13,record,timestamp,"909156025",s,position_lat,"609383921",semicircles,position_long,"-1361685469",semicircles,distance,"26.06",m,altitude,"1096.8",m,speed,"2.342",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1096.8",m,enhanced_speed,"2.342",m/s,
Data,13,record,timestamp,"909156026",s,position_lat,"609384092",semicircles,position_long,"-1361685740",semicircles,distance,"28.3",m,altitude,"1097.8",m,speed,"2.295",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.295",m/s,
Data,13,record,timestamp,"909156027",s,position_lat,"609384261",semicircles,position_long,"-1361686039",semicircles,distance,"30.65",m,altitude,"1098.0",m,speed,"2.295",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.295",m/s,
Data,13,record,timestamp,"909156028",s,position_lat,"609384408",semicircles,position_long,"-1361686338",semicircles,distance,"32.85",m,altitude,"1097.6",m,speed,"2.305",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1097.6",m,enhanced_speed,"2.305",m/s,
Data,13,record,timestamp,"909156029",s,position_lat,"609384604",semicircles,position_long,"-1361686633",semicircles,distance,"35.35",m,altitude,"1098.0",m,speed,"2.314",m/s,unknown,"0",,unknown,"300",,heart_rate,"155",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.314",m/s,
Data,13,record,timestamp,"909156030",s,position_lat,"609384801",semicircles,position_long,"-1361686937",semicircles,distance,"37.9",m,altitude,"1097.6",m,speed,"2.342",m/s,unknown,"0",,unknown,"300",,heart_rate,"157",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.6",m,enhanced_speed,"2.342",m/s,
Data,13,record,timestamp,"909156031",s,position_lat,"609384988",semicircles,position_long,"-1361687229",semicircles,distance,"40.33",m,altitude,"1097.8",m,speed,"2.37",m/s,unknown,"0",,unknown,"300",,heart_rate,"156",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.37",m/s,
Data,13,record,timestamp,"909156032",s,position_lat,"609385187",semicircles,position_long,"-1361687509",semicircles,distance,"42.8",m,altitude,"1097.8",m,speed,"2.379",m/s,unknown,"0",,unknown,"300",,heart_rate,"159",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.379",m/s,
Data,13,record,timestamp,"909156033",s,position_lat,"609385393",semicircles,position_long,"-1361687830",semicircles,distance,"45.46",m,altitude,"1097.8",m,speed,"2.389",m/s,unknown,"0",,unknown,"300",,heart_rate,"162",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.389",m/s,
Data,13,record,timestamp,"909156034",s,position_lat,"609385625",semicircles,position_long,"-1361688190",semicircles,distance,"48.45",m,altitude,"1097.8",m,speed,"2.398",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"78",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.398",m/s,
Data,13,record,timestamp,"909156035",s,position_lat,"609385841",semicircles,position_long,"-1361688541",semicircles,distance,"51.33",m,altitude,"1097.8",m,speed,"2.435",m/s,unknown,"0",,unknown,"300",,heart_rate,"167",bpm,cadence,"78",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.435",m/s,
Data,13,record,timestamp,"909156036",s,position_lat,"609386031",semicircles,position_long,"-1361688941",semicircles,distance,"54.24",m,altitude,"1097.8",m,speed,"2.473",m/s,unknown,"0",,unknown,"300",,heart_rate,"169",bpm,cadence,"78",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1097.8",m,enhanced_speed,"2.473",m/s,
Data,13,record,timestamp,"909156037",s,position_lat,"609386235",semicircles,position_long,"-1361689326",semicircles,distance,"57.18",m,altitude,"1098.0",m,speed,"2.538",m/s,unknown,"0",,unknown,"300",,heart_rate,"168",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.538",m/s,
Data,13,record,timestamp,"909156038",s,position_lat,"609386427",semicircles,position_long,"-1361689687",semicircles,distance,"59.94",m,altitude,"1098.0",m,speed,"2.557",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.557",m/s,
Data,13,record,timestamp,"909156039",s,position_lat,"609386614",semicircles,position_long,"-1361690063",semicircles,distance,"62.74",m,altitude,"1098.0",m,speed,"2.557",m/s,unknown,"0",,unknown,"300",,heart_rate,"173",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.557",m/s,
Data,13,record,timestamp,"909156040",s,position_lat,"609386805",semicircles,position_long,"-1361690446",semicircles,distance,"65.59",m,altitude,"1098.0",m,speed,"2.575",m/s,unknown,"0",,unknown,"300",,heart_rate,"177",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.575",m/s,
Data,13,record,timestamp,"909156041",s,position_lat,"609386990",semicircles,position_long,"-1361690844",semicircles,distance,"68.48",m,altitude,"1098.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"909156042",s,position_lat,"609387174",semicircles,position_long,"-1361691235",semicircles,distance,"71.33",m,altitude,"1098.0",m,speed,"2.622",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"909156043",s,position_lat,"609387368",semicircles,position_long,"-1361691647",semicircles,distance,"74.34",m,altitude,"1098.0",m,speed,"2.641",m/s,unknown,"0",,unknown,"300",,heart_rate,"177",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.641",m/s,
Data,13,record,timestamp,"909156044",s,position_lat,"609387576",semicircles,position_long,"-1361692070",semicircles,distance,"77.47",m,altitude,"1098.0",m,speed,"2.659",m/s,unknown,"0",,unknown,"300",,heart_rate,"175",bpm,cadence,"78",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"909156045",s,position_lat,"609387781",semicircles,position_long,"-1361692476",semicircles,distance,"80.52",m,altitude,"1098.0",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"173",bpm,cadence,"78",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"909156046",s,position_lat,"609387988",semicircles,position_long,"-1361692900",semicircles,distance,"83.66",m,altitude,"1098.0",m,speed,"2.687",m/s,unknown,"0",,unknown,"300",,heart_rate,"171",bpm,cadence,"78",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"909156047",s,position_lat,"609388170",semicircles,position_long,"-1361693336",semicircles,distance,"86.73",m,altitude,"1098.0",m,speed,"2.697",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"909156048",s,position_lat,"609388337",semicircles,position_long,"-1361693766",semicircles,distance,"89.68",m,altitude,"1098.0",m,speed,"2.706",m/s,unknown,"0",,unknown,"300",,heart_rate,"169",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.706",m/s,
Data,13,record,timestamp,"909156049",s,position_lat,"609388516",semicircles,position_long,"-1361694202",semicircles,distance,"92.74",m,altitude,"1098.0",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"174",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"909156050",s,position_lat,"609388705",semicircles,position_long,"-1361694634",semicircles,distance,"95.81",m,altitude,"1098.2",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"909156051",s,position_lat,"609388880",semicircles,position_long,"-1361695064",semicircles,distance,"98.81",m,altitude,"1098.2",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.753",m/s,
Data,13,record,timestamp,"909156052",s,position_lat,"609389050",semicircles,position_long,"-1361695473",semicircles,distance,"101.69",m,altitude,"1098.2",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"77",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"909156053",s,position_lat,"609389246",semicircles,position_long,"-1361695883",semicircles,distance,"104.72",m,altitude,"1098.2",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"909156054",s,position_lat,"609389425",semicircles,position_long,"-1361696295",semicircles,distance,"107.65",m,altitude,"1098.2",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"909156055",s,position_lat,"609389598",semicircles,position_long,"-1361696703",semicircles,distance,"110.53",m,altitude,"1098.2",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"909156056",s,position_lat,"609389655",semicircles,position_long,"-1361696825",semicircles,distance,"111.43",m,altitude,"1098.2",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"78",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"909156057",s,position_lat,"609389718",semicircles,position_long,"-1361697008",semicircles,distance,"112.65",m,altitude,"1098.4",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"176",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.4",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"909156058",s,position_lat,"609389820",semicircles,position_long,"-1361697291",semicircles,distance,"114.56",m,altitude,"1098.4",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"174",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.4",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"909156059",s,position_lat,"609389946",semicircles,position_long,"-1361697648",semicircles,distance,"116.96",m,altitude,"1098.8",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"173",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"909156060",s,position_lat,"609390077",semicircles,position_long,"-1361698068",semicircles,distance,"119.72",m,altitude,"1098.8",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"909156061",s,position_lat,"609390205",semicircles,position_long,"-1361698500",semicircles,distance,"122.52",m,altitude,"1098.8",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"909156062",s,position_lat,"609390325",semicircles,position_long,"-1361698965",semicircles,distance,"125.47",m,altitude,"1099.0",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"173",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"909156063",s,position_lat,"609390428",semicircles,position_long,"-1361699459",semicircles,distance,"128.53",m,altitude,"1099.0",m,speed,"2.725",m/s,unknown,"0",,unknown,"300",,heart_rate,"173",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"2.725",m/s,
Data,13,record,timestamp,"909156064",s,position_lat,"609390497",semicircles,position_long,"-1361699935",semicircles,distance,"131.4",m,altitude,"1099.0",m,speed,"2.734",m/s,unknown,"0",,unknown,"300",,heart_rate,"174",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"909156065",s,position_lat,"609390586",semicircles,position_long,"-1361700415",semicircles,distance,"134.34",m,altitude,"1099.2",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"176",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"909156066",s,position_lat,"609390669",semicircles,position_long,"-1361700892",semicircles,distance,"137.24",m,altitude,"1099.2",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"909156067",s,position_lat,"609390760",semicircles,position_long,"-1361701389",semicircles,distance,"140.28",m,altitude,"1099.2",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"185",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.753",m/s,
Data,13,record,timestamp,"909156068",s,position_lat,"609390846",semicircles,position_long,"-1361701887",semicircles,distance,"143.32",m,altitude,"1099.2",m,speed,"2.762",m/s,unknown,"0",,unknown,"300",,heart_rate,"186",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"909156069",s,position_lat,"609390938",semicircles,position_long,"-1361702388",semicircles,distance,"146.38",m,altitude,"1099.2",m,speed,"2.771",m/s,unknown,"0",,unknown,"300",,heart_rate,"183",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"909156070",s,position_lat,"609391037",semicircles,position_long,"-1361702879",semicircles,distance,"149.41",m,altitude,"1099.2",m,speed,"2.781",m/s,unknown,"0",,unknown,"300",,heart_rate,"177",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"909156071",s,position_lat,"609391140",semicircles,position_long,"-1361703374",semicircles,distance,"152.47",m,altitude,"1099.2",m,speed,"2.781",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"909156072",s,position_lat,"609391234",semicircles,position_long,"-1361703860",semicircles,distance,"155.46",m,altitude,"1099.2",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"909156073",s,position_lat,"609391330",semicircles,position_long,"-1361704344",semicircles,distance,"158.44",m,altitude,"1099.2",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"174",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"909156074",s,position_lat,"609391450",semicircles,position_long,"-1361704809",semicircles,distance,"161.39",m,altitude,"1099.2",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"174",bpm,cadence,"79",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"909156075",s,position_lat,"609391599",semicircles,position_long,"-1361705275",semicircles,distance,"164.45",m,altitude,"1099.2",m,speed,"2.809",m/s,unknown,"0",,unknown,"300",,heart_rate,"177",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"909156076",s,position_lat,"609391760",semicircles,position_long,"-1361705732",semicircles,distance,"167.53",m,altitude,"1099.2",m,speed,"2.818",m/s,unknown,"0",,unknown,"300",,heart_rate,"177",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.818",m/s,
Data,13,record,timestamp,"909156077",s,position_lat,"609391949",semicircles,position_long,"-1361706195",semicircles,distance,"170.77",m,altitude,"1099.2",m,speed,"2.818",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.818",m/s,
Data,13,record,timestamp,"909156078",s,position_lat,"609392115",semicircles,position_long,"-1361706642",semicircles,distance,"173.82",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"176",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156079",s,position_lat,"609392267",semicircles,position_long,"-1361707084",semicircles,distance,"176.78",m,altitude,"1099.2",m,speed,"2.837",m/s,unknown,"0",,unknown,"300",,heart_rate,"174",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"909156080",s,position_lat,"609392309",semicircles,position_long,"-1361707426",semicircles,distance,"178.73",m,altitude,"1099.2",m,speed,"2.837",m/s,unknown,"0",,unknown,"300",,heart_rate,"170",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"909156081",s,position_lat,"609392398",semicircles,position_long,"-1361707838",semicircles,distance,"181.25",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"171",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156082",s,position_lat,"609392517",semicircles,position_long,"-1361708235",semicircles,distance,"183.82",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"172",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156083",s,position_lat,"609392654",semicircles,position_long,"-1361708653",semicircles,distance,"186.58",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"175",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156084",s,position_lat,"609392811",semicircles,position_long,"-1361709060",semicircles,distance,"189.38",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156085",s,position_lat,"609392982",semicircles,position_long,"-1361709466",semicircles,distance,"192.24",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156086",s,position_lat,"609393141",semicircles,position_long,"-1361709887",semicircles,distance,"195.12",m,altitude,"1099.2",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"179",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156087",s,position_lat,"609393293",semicircles,position_long,"-1361710336",semicircles,distance,"198.12",m,altitude,"1099.4",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"178",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.4",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156088",s,position_lat,"609393421",semicircles,position_long,"-1361710782",semicircles,distance,"201.0",m,altitude,"1099.4",m,speed,"2.827",m/s,unknown,"0",,unknown,"300",,heart_rate,"176",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.4",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"909156089",s,position_lat,"609393524",semicircles,position_long,"-1361711234",semicircles,distance,"203.82",m,altitude,"1099.6",m,speed,"2.837",m/s,unknown,"0",,unknown,"300",,heart_rate,"175",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.6",m,enhanced_speed,"2.837",m/s,
