record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.fractional_cadence[rpm]
909157228,0,0,0.0,1099.0,0.0,100,108,0,0.0
909157229,0,0,0.0,1099.0,0.0,100,109,0,0.0
909157230,0,0,0.9,1099.0,0.8959999999999999,100,110,42,0.0
909157231,0,0,1.95,1099.0,1.054,100,109,42,0.0
909157232,0,0,4.39,1099.0,2.445,100,108,79,0.5
909157233,0,0,6.62,1099.0,2.221,100,107,79,0.5
909157234,0,0,9.13,1099.0,2.519,100,107,79,0.5
909157235,0,0,11.69,1099.0,2.557,100,111,79,0.5
909157236,0,0,14.28,1099.0,2.585,100,110,80,0.5
909157237,0,0,16.53,1099.0,2.258,100,112,80,0.5
909157238,0,0,18.76,1099.0,2.23,100,115,79,0.5
909157239,0,0,21.0,1099.0,2.239,100,118,79,0.5
909157240,0,0,23.09,1099.0,2.09,100,122,79,0.5
909157241,0,0,25.15,1099.0,2.053,100,125,78,0.5
909157242,0,0,27.24,1099.0,2.09,100,131,78,0.0
909157243,0,0,29.35,1099.0,2.109,100,136,78,0.0
909157244,0,0,31.47,1099.0,2.127,100,142,78,0.0
909157245,0,0,33.62,1099.0,2.146,100,145,78,0.0
909157246,0,0,35.78,1099.0,2.165,100,151,79,0.0
909157247,0,0,37.96,1099.0,2.174,100,150,79,0.0
909157248,0,0,40.14,1099.0,2.1830000000000003,100,155,79,0.0
909157249,0,0,42.32,1099.0,2.1830000000000003,100,160,79,0.0
909157250,0,0,44.52,1099.0,2.193,100,160,79,0.5
909157251,0,0,46.72,1099.0,2.202,100,160,79,0.5
909157252,0,0,48.92,1099.0,2.202,100,161,79,0.5
909157253,0,0,51.13,1099.0,2.211,100,160,79,0.5
909157254,0,0,53.34,1099.0,2.211,100,158,79,0.5
909157255,0,0,55.55,1099.0,2.211,100,157,78,0.5
909157256,0,0,57.77,1099.0,2.211,100,156,78,0.5
909157257,0,0,59.96,1099.0,2.193,100,157,78,0.5
909157258,0,0,62.15,1099.0,2.193,100,158,78,0.0
909157259,0,0,64.38,1099.0,2.23,100,162,78,0.0
909157260,0,0,66.66,1099.0,2.2769999999999997,100,165,78,0.5
909157261,0,0,68.97,1099.0,2.314,100,165,79,0.5
909157262,0,0,71.29,1099.0,2.314,100,161,79,0.5
909157263,0,0,73.59,1099.0,2.305,100,163,79,0.5
909157264,0,0,75.86,1099.0,2.267,100,164,78,0.5
909157265,0,0,78.12,1099.0,2.258,100,161,78,0.5
909157266,0,0,80.37,1099.0,2.258,100,163,78,0.5
909157267,0,0,82.62,1099.0,2.249,100,166,78,0.5
909157268,0,0,84.86,1099.0,2.239,100,168,78,0.0
909157269,0,0,87.09,1099.0,2.23,100,170,78,0.0
909157270,0,0,89.33,1099.0,2.23,100,171,78,0.0
909157271,0,0,91.55,1099.0,2.23,100,170,78,0.5
909157272,0,0,93.77,1099.0,2.221,100,168,78,0.5
909157273,0,0,95.99,1099.0,2.221,100,166,78,0.5
909157274,0,0,98.21,1099.0,2.221,100,165,78,0.5
909157275,0,0,100.44,1099.0,2.221,100,164,78,0.5
909157276,0,0,102.66,1099.0,2.221,100,167,78,0.5
909157277,0,0,104.91,1099.0,2.258,100,171,78,0.5
909157278,0,0,107.16,1099.0,2.249,100,175,78,0.5
909157279,0,0,109.47,1099.0,2.305,100,173,79,0.5
909157280,0,0,111.81,1099.0,2.342,100,169,78,0.5
909157281,0,0,114.18,1099.0,2.37,100,166,78,0.5
909157282,0,0,116.52,1099.0,2.342,100,164,78,0.5
909157283,0,0,118.84,1099.0,2.323,100,168,78,0.5
909157284,0,0,121.16,1099.0,2.314,100,166,78,0.5
909157285,0,0,123.43,1099.0,2.267,100,168,78,0.5
909157286,0,0,125.68,1099.0,2.258,100,168,78,0.5
909157287,0,0,127.83,1099.0,2.146,100,171,78,0.0
909157288,0,0,129.9,1099.0,2.0709999999999997,100,172,78,0.0
909157289,0,0,131.9,1099.0,1.9969999999999999,100,173,78,0.0
909157290,0,0,133.95,1099.0,2.053,100,172,78,0.0
909157291,0,0,136.13,1099.0,2.174,100,171,78,0.0
909157292,0,0,138.38,1099.0,2.258,100,167,78,0.0
909157293,0,0,140.71,1099.0,2.323,100,165,78,0.0
909157294,0,0,143.1,1099.0,2.3890000000000002,100,168,79,0.0
909157295,0,0,145.53,1099.0,2.435,100,170,79,0.0
909157296,0,0,147.99,1099.0,2.463,100,171,79,0.0
909157297,0,0,150.5,1099.0,2.501,100,171,79,0.0
909157298,0,0,153.0,1099.0,2.501,100,171,78,0.0
909157299,0,0,155.5,1099.0,2.501,100,170,78,0.0
909157300,0,0,158.01,1099.0,2.51,100,166,79,0.0
909157301,0,0,160.53,1099.0,2.519,100,163,79,0.0
909157302,0,0,163.05,1099.0,2.529,100,163,79,0.0
909157303,0,0,165.52,1099.0,2.463,100,165,79,0.0
909157304,0,0,167.98,1099.0,2.463,100,162,78,0.0
909157305,0,0,170.4,1099.0,2.417,100,164,78,0.0
909157306,0,0,172.77,1099.0,2.37,100,166,78,0.0
909157307,0,0,175.16,1099.0,2.398,100,167,78,0.0
909157308,0,0,177.53,1099.0,2.37,100,167,79,0.0
909157309,0,0,179.92,1099.0,2.3890000000000002,100,167,79,0.0
909157310,0,0,182.29,1099.0,2.37,100,168,79,0.0
909157311,0,0,184.65,1099.0,2.351,100,168,79,0.0
909157312,0,0,186.98,1099.0,2.333,100,169,79,0.0
909157313,0,0,189.29,1099.0,2.314,100,170,78,0.0
909157314,0,0,191.59,1099.0,2.295,100,170,78,0.0
909157315,0,0,193.87,1099.0,2.286,100,170,78,0.0
909157316,0,0,196.15,1099.0,2.2769999999999997,100,169,79,0.0
909157317,0,0,198.43,1099.0,2.2769999999999997,100,169,79,0.0
909157318,0,0,200.69,1099.0,2.267,100,168,79,0.0
909157319,0,0,202.95,1099.0,2.258,100,167,79,0.0
909157320,0,0,205.24,1099.0,2.286,100,167,79,0.0
909157321,0,0,207.55,1099.0,2.314,300,170,80,0.0
909157322,0,0,209.89,1099.0,2.342,300,171,80,0.0
909157323,0,0,212.23,1099.0,2.333,300,171,80,0.0
909157324,0,0,214.55,1099.0,2.323,300,171,80,0.0
909157325,0,0,216.89,1099.0,2.342,300,170,79,0.0
909157326,0,0,219.34,1099.0,2.445,300,169,79,0.0
909157327,0,0,221.84,1099.0,2.501,300,168,80,0.0
909157328,0,0,224.27,1099.0,2.435,300,166,80,0.0
909157329,0,0,226.68,1099.0,2.407,300,165,80,0.0
909157330,0,0,229.06,1099.0,2.379,300,164,80,0.0
909157331,0,0,231.47,1099.0,2.407,300,163,80,0.0
909157332,0,0,233.9,1099.0,2.435,300,163,80,0.0
909157333,0,0,236.36,1099.0,2.454,300,163,80,0.0
909157334,0,0,238.83,1099.0,2.4730000000000003,300,162,80,0.0
909157335,0,0,241.31,1099.0,2.4819999999999998,300,162,80,0.0
909157336,0,0,243.81,1099.0,2.501,300,162,80,0.0
909157337,0,0,246.33,1099.0,2.519,300,161,81,0.0
909157338,0,0,248.87,1099.0,2.5380000000000003,300,160,81,0.0
909157339,0,0,251.42,1099.0,2.557,300,160,81,0.0
909157340,0,0,253.98,1099.0,2.557,300,159,80,0.0
909157341,0,0,256.54,1099.0,2.557,300,159,80,0.0
909157342,0,0,259.09,1099.0,2.557,300,155,80,0.0
909157343,0,0,261.65,1099.0,2.557,300,148,80,0.0
909157344,0,0,264.21,1099.0,2.557,300,147,80,0.0
909157345,0,0,266.76,1099.0,2.557,300,147,80,0.0
909157346,0,0,269.32,1099.0,2.557,300,147,80,0.0
909157347,0,0,271.89,1099.0,2.5660000000000003,300,148,80,0.0
909157348,0,0,274.46,1099.0,2.5660000000000003,300,148,80,0.0
909157349,0,0,277.02,1099.0,2.5660000000000003,300,149,80,0.0
909157350,0,0,279.58,1099.0,2.5660000000000003,300,149,80,0.0
909157351,0,0,282.15,1099.0,2.5660000000000003,300,150,79,0.0
909157352,0,0,284.72,1099.0,2.5660000000000003,300,151,79,0.0
909157353,0,0,287.28,1099.0,2.5660000000000003,300,151,80,0.0
909157354,0,0,289.86,1099.0,2.575,300,151,80,0.0
909157355,0,0,292.43,1099.0,2.575,300,151,80,0.0
909157356,0,0,295.01,1099.0,2.575,300,151,80,0.0
909157357,0,0,297.59,1099.0,2.575,300,151,80,0.0
909157358,0,0,300.18,1099.0,2.594,300,151,80,0.0
909157359,0,0,302.76,1099.0,2.585,300,152,80,0.0
909157360,0,0,305.36,1099.0,2.594,300,152,80,0.0
909157361,0,0,307.99,1099.0,2.6310000000000002,300,152,80,0.0
909157362,0,0,310.63,1099.0,2.641,300,151,80,0.0
909157363,0,0,313.26,1099.0,2.6310000000000002,300,150,80,0.0
909157364,0,0,315.83,1099.0,2.575,300,147,80,0.0
909157365,0,0,318.35,1099.0,2.519,300,147,80,0.0
909157366,0,0,320.88,1099.0,2.529,300,148,80,0.0
909157367,0,0,323.42,1099.0,2.5380000000000003,300,147,80,0.0
909157368,0,0,325.96,1099.0,2.5380000000000003,300,149,80,0.0
909157369,0,0,328.51,1099.0,2.557,300,151,80,0.0
909157370,0,0,331.07,1099.0,2.557,300,152,80,0.0
909157371,0,0,333.63,1099.0,2.557,300,151,80,0.0
909157372,0,0,336.19,1099.0,2.5660000000000003,300,151,79,0.0
909157373,0,0,338.77,1099.0,2.575,300,152,79,0.0
909157374,0,0,341.34,1099.0,2.575,300,152,79,0.0
909157375,0,0,343.91,1099.0,2.5660000000000003,300,155,79,0.0
909157376,0,0,346.42,1099.0,2.51,300,158,79,0.0
909157377,0,0,348.87,1099.0,2.454,300,159,79,0.0
909157378,0,0,351.27,1099.0,2.398,300,159,80,0.0
909157379,0,0,353.63,1099.0,2.3609999999999998,300,159,80,0.5
909157380,0,0,356.05,1099.0,2.417,300,159,80,0.5
909157381,0,0,358.5,1099.0,2.454,300,159,80,0.5
909157382,0,0,360.99,1099.0,2.4819999999999998,300,158,80,0.5
909157383,0,0,363.49,1099.0,2.501,300,158,80,0.0
909157384,0,0,366.01,1099.0,2.529,300,159,80,0.0
909157385,0,0,368.57,1099.0,2.557,300,159,79,0.0
909157386,0,0,371.15,1099.0,2.575,300,159,79,0.0
909157387,0,0,373.71,1099.0,2.5660000000000003,300,160,79,0.0
909157388,0,0,376.29,1099.0,2.575,300,159,80,0.0
909157389,0,0,378.86,1099.0,2.575,300,158,80,0.0
909157390,0,0,381.44,1099.0,2.575,300,157,79,0.0
909157391,0,0,384.08,1099.0,2.575,300,156,79,0.0
909157392,0,0,386.58,1099.0,2.5660000000000003,300,156,79,0.0
909157393,0,0,389.15,1099.0,2.5660000000000003,300,156,79,0.0
909157394,0,0,391.71,1099.0,2.5660000000000003,300,155,79,0.0
909157395,0,0,394.18,1099.0,2.4730000000000003,300,157,80,0.0
909157396,0,0,396.59,1099.0,2.407,300,159,80,0.0
909157397,0,0,399.04,1099.0,2.445,300,159,80,0.0
909157398,0,0,401.51,1099.0,2.4730000000000003,300,159,80,0.0
909157399,0,0,404.0,1099.0,2.491,300,158,80,0.0
909157400,0,0,406.5,1099.0,2.501,300,158,79,0.0
909157401,0,0,409.01,1099.0,2.51,300,158,79,0.0
909157402,0,0,411.52,1099.0,2.51,300,158,79,0.0
909157403,0,0,414.04,1099.0,2.519,300,158,79,0.0
909157404,0,0,416.56,1099.0,2.519,300,158,79,0.0
909157405,0,0,419.08,1099.0,2.519,300,159,79,0.0
909157406,0,0,421.61,1099.0,2.529,300,159,79,0.0
909157407,0,0,424.14,1099.0,2.529,300,159,79,0.0
909157408,0,0,426.67,1099.0,2.529,300,159,79,0.0
909157409,0,0,429.19,1099.0,2.529,300,159,79,0.0
909157410,0,0,431.73,1099.0,2.5380000000000003,300,158,80,0.5
909157411,0,0,434.28,1099.0,2.5469999999999997,300,158,80,0.5
909157412,0,0,436.83,1099.0,2.5469999999999997,300,158,80,0.5
909157413,0,0,439.37,1099.0,2.5469999999999997,300,158,79,0.0
909157414,0,0,441.92,1099.0,2.5469999999999997,300,158,78,0.0
909157415,0,0,444.47,1099.0,2.5469999999999997,300,158,78,0.0
909157416,0,0,447.01,1099.0,2.5380000000000003,300,158,78,0.0
909157417,0,0,449.55,1099.0,2.5469999999999997,300,158,79,0.0
909157418,0,0,452.1,1099.0,2.5469999999999997,300,158,79,0.0
909157419,0,0,454.65,1099.0,2.5469999999999997,300,158,79,0.0
909157420,0,0,457.19,1099.0,2.5469999999999997,300,158,79,0.0
909157421,0,0,459.74,1099.0,2.5469999999999997,300,157,79,0.0
909157422,0,0,462.29,1099.0,2.5469999999999997,300,157,79,0.0
909157423,0,0,464.86,1099.0,2.575,300,157,79,0.0
909157424,0,0,467.44,1099.0,2.575,300,156,79,0.0
909157425,0,0,470.04,1099.0,2.603,300,156,79,0.0
909157426,0,0,472.65,1099.0,2.603,300,156,79,0.0
909157427,0,0,475.24,1099.0,2.594,300,156,79,0.0
909157428,0,0,477.82,1099.0,2.585,300,157,79,0.0
909157429,0,0,480.41,1099.0,2.585,300,158,79,0.0
909157430,0,0,483.03,1099.0,2.622,300,159,79,0.0
909157431,0,0,485.68,1099.0,2.65,300,159,79,0.0
909157432,0,0,488.36,1099.0,2.678,300,159,80,0.0
909157433,0,0,491.06,1099.0,2.697,300,159,80,0.0
909157434,0,0,493.75,1099.0,2.697,300,159,80,0.0
909157435,0,0,496.44,1099.0,2.687,300,159,80,0.0
909157436,0,0,499.13,1099.0,2.687,300,159,80,0.0
909157437,0,0,501.84,1099.0,2.715,300,158,80,0.0
909157438,0,0,504.58,1099.0,2.734,300,158,80,0.0
909157439,0,0,507.32,1099.0,2.7430000000000003,300,158,80,0.0
909157440,0,0,510.06,1099.0,2.7430000000000003,300,158,80,0.0
909157441,0,0,512.81,1099.0,2.753,300,158,80,0.0
909157442,0,0,515.57,1099.0,2.753,300,158,80,0.0
909157443,0,0,518.32,1099.0,2.753,300,158,80,0.0
909157444,0,0,521.05,1099.0,2.734,300,158,80,0.0
909157445,0,0,523.78,1099.0,2.725,300,158,79,0.0
909157446,0,0,526.48,1099.0,2.7060000000000004,300,158,79,0.0
909157447,0,0,529.19,1099.0,2.7060000000000004,300,158,80,0.0
909157448,0,0,531.89,1099.0,2.697,300,157,80,0.0
909157449,0,0,534.57,1099.0,2.687,300,157,80,0.0
909157450,0,0,537.26,1099.0,2.687,300,157,80,0.0
909157451,0,0,539.95,1099.0,2.687,300,156,80,0.0
909157452,0,0,542.64,1099.0,2.697,300,156,80,0.0
909157453,0,0,545.35,1099.0,2.7060000000000004,300,155,81,0.0
909157454,0,0,548.06,1099.0,2.7060000000000004,300,156,81,0.0
909157455,0,0,550.76,1099.0,2.7060000000000004,300,156,81,0.0
909157456,0,0,553.48,1099.0,2.715,300,154,81,0.0
909157457,0,0,556.2,1099.0,2.725,300,152,80,0.0
909157458,0,0,558.94,1099.0,2.734,300,150,80,0.0
909157459,0,0,561.68,1099.0,2.7430000000000003,300,146,81,0.0
909157460,0,0,564.41,1099.0,2.734,300,146,81,0.0
909157461,0,0,567.13,1099.0,2.715,300,146,81,0.0
909157462,0,0,569.83,1099.0,2.697,300,147,80,0.0
909157463,0,0,572.51,1099.0,2.687,300,147,80,0.0
909157464,0,0,575.2,1099.0,2.687,300,148,80,0.0
909157465,0,0,577.88,1099.0,2.678,300,149,80,0.0
909157466,0,0,580.55,1099.0,2.6689999999999996,300,153,80,0.0
909157467,0,0,583.2,1099.0,2.65,300,153,80,0.0
909157468,0,0,585.84,1099.0,2.641,300,154,80,0.0
909157469,0,0,588.49,1099.0,2.65,300,154,78,0.0
909157470,0,0,591.15,1099.0,2.659,300,155,78,0.0
909157471,0,0,593.8,1099.0,2.65,300,156,78,0.0
909157472,0,0,596.09,1099.0,2.295,300,157,78,0.0
909157473,0,0,598.14,1099.0,2.053,300,159,78,0.0
909157474,0,0,600.18,1099.0,2.0340000000000003,300,160,80,0.0
909157475,0,0,602.45,1099.0,2.267,300,161,79,0.0
909157476,0,0,604.85,1099.0,2.407,300,163,79,0.0
909157477,0,0,607.35,1099.0,2.501,300,163,80,0.0
909157478,0,0,609.92,1099.0,2.5660000000000003,300,164,80,0.0
909157479,0,0,612.53,1099.0,2.613,300,164,80,0.0
909157480,0,0,615.19,1099.0,2.659,300,166,81,0.0
909157481,0,0,617.88,1099.0,2.687,300,167,81,0.0
909157482,0,0,620.69,1099.0,2.8089999999999997,300,166,81,0.0
909157483,0,0,623.52,1099.0,2.8369999999999997,300,165,81,0.0
909157484,0,0,626.32,1099.0,2.799,300,165,80,0.0
909157485,0,0,629.08,1099.0,2.762,300,165,80,0.0
909157486,0,0,631.85,1099.0,2.762,300,165,80,0.0
909157487,0,0,634.58,1099.0,2.734,300,165,80,0.0
909157488,0,0,637.32,1099.0,2.7430000000000003,300,165,80,0.0
909157489,0,0,640.08,1099.0,2.753,300,165,80,0.0
909157490,0,0,642.83,1099.0,2.753,300,167,80,0.0
909157491,0,0,645.57,1099.0,2.7430000000000003,300,167,79,0.0
909157492,0,0,648.31,1099.0,2.734,300,164,79,0.0
909157493,0,0,651.04,1099.0,2.734,300,159,80,0.0
909157494,0,0,653.77,1099.0,2.734,300,158,80,0.0
909157495,0,0,656.53,1099.0,2.753,300,158,80,0.0
909157496,0,0,659.3,1099.0,2.7710000000000004,300,158,80,0.0
909157497,0,0,662.07,1099.0,2.7710000000000004,300,158,80,0.0
909157498,0,0,664.84,1099.0,2.7710000000000004,300,158,80,0.0
909157499,0,0,667.6,1099.0,2.762,300,158,80,0.0
909157500,0,0,670.36,1099.0,2.762,300,158,80,0.0
909157501,0,0,673.13,1099.0,2.762,300,159,80,0.0
909157502,0,0,675.89,1099.0,2.762,300,161,80,0.0
909157503,0,0,678.66,1099.0,2.7710000000000004,300,160,80,0.0
909157504,0,0,681.42,1099.0,2.762,300,160,80,0.0
909157505,0,0,684.17,1099.0,2.753,300,160,80,0.0
909157506,0,0,686.92,1099.0,2.7430000000000003,300,161,80,0.0
909157507,0,0,689.64,1099.0,2.725,300,160,80,0.0
909157508,0,0,692.37,1099.0,2.725,300,160,80,0.0
909157509,0,0,695.1,1099.0,2.734,300,160,80,0.0
909157510,0,0,697.84,1099.0,2.7430000000000003,300,161,80,0.0
909157511,0,0,700.59,1099.0,2.7430000000000003,300,161,80,0.0
909157512,0,0,703.33,1099.0,2.7430000000000003,300,161,80,0.0
909157513,0,0,706.08,1099.0,2.753,300,161,79,0.0
909157514,0,0,708.83,1099.0,2.753,300,161,79,0.0
909157515,0,0,711.59,1099.0,2.753,300,161,79,0.0
909157516,0,0,714.33,1099.0,2.7430000000000003,300,161,79,0.0
909157517,0,0,717.07,1099.0,2.7430000000000003,300,161,79,0.0
909157518,0,0,719.81,1099.0,2.734,300,161,79,0.0
909157519,0,0,722.54,1099.0,2.734,300,161,79,0.0
909157520,0,0,725.25,1099.0,2.7060000000000004,300,161,79,0.0
909157521,0,0,727.92,1099.0,2.6689999999999996,300,161,79,0.0
909157522,0,0,730.57,1099.0,2.65,300,161,79,0.0
909157523,0,0,733.2,1099.0,2.6310000000000002,300,161,79,0.0
909157524,0,0,735.84,1099.0,2.641,300,161,79,0.0
909157525,0,0,738.5,1099.0,2.659,300,161,80,0.0
909157526,0,0,741.17,1099.0,2.678,300,161,80,0.0
909157527,0,0,743.86,1099.0,2.687,300,161,79,0.0
909157528,0,0,746.56,1099.0,2.697,300,161,79,0.0
909157529,0,0,749.25,1099.0,2.697,300,161,79,0.0
909157530,0,0,751.95,1099.0,2.697,300,161,79,0.0
909157531,0,0,754.62,1099.0,2.6689999999999996,300,161,79,0.0
909157532,0,0,757.3,1099.0,2.678,300,161,79,0.0
909157533,0,0,759.98,1099.0,2.687,300,161,79,0.0
909157534,0,0,762.67,1099.0,2.687,300,161,79,0.0
909157535,0,0,765.37,1099.0,2.697,300,156,79,0.0
909157536,0,0,768.07,1099.0,2.697,300,155,79,0.0
909157537,0,0,770.76,1099.0,2.697,300,155,79,0.0
909157538,0,0,773.44,1099.0,2.678,300,156,80,0.0
909157539,0,0,776.12,1099.0,2.678,300,158,80,0.0
909157540,0,0,778.81,1099.0,2.687,300,159,80,0.0
909157541,0,0,781.52,1099.0,2.715,300,162,80,0.0
909157542,0,0,784.25,1099.0,2.734,300,166,81,0.0
909157543,0,0,786.99,1099.0,2.734,300,168,81,0.0
909157544,0,0,789.74,1099.0,2.753,300,167,81,0.0
909157545,0,0,792.49,1099.0,2.753,300,166,80,0.0
909157546,0,0,795.25,1099.0,2.753,300,166,80,0.0
909157547,0,0,798.01,1099.0,2.762,300,166,80,0.0
909157548,0,0,800.76,1099.0,2.753,300,166,80,0.0
909157549,0,0,803.5,1099.0,2.7430000000000003,300,166,80,0.0
909157550,0,0,806.25,1099.0,2.7430000000000003,300,166,79,0.0
909157551,0,0,808.99,1099.0,2.7430000000000003,300,167,79,0.0
909157552,0,0,811.71,1099.0,2.715,300,167,79,0.0
909157553,0,0,814.25,1099.0,2.5469999999999997,300,167,79,0.0
909157554,0,0,816.8,1099.0,2.5469999999999997,300,168,79,0.0
909157555,0,0,819.39,1099.0,2.585,300,168,79,0.0
909157556,0,0,822.01,1099.0,2.622,300,168,79,0.0
909157557,0,0,824.65,1099.0,2.641,300,168,79,0.0
909157558,0,0,827.3,1099.0,2.65,300,168,79,0.0
909157559,0,0,829.97,1099.0,2.6689999999999996,300,168,79,0.0
909157560,0,0,832.65,1099.0,2.687,300,168,79,0.0
909157561,0,0,835.36,1099.0,2.7060000000000004,300,168,80,0.0
909157562,0,0,838.08,1099.0,2.725,300,168,80,0.0
909157563,0,0,840.78,1099.0,2.697,300,167,79,0.0
909157564,0,0,843.49,1099.0,2.715,300,167,79,0.0
909157565,0,0,846.22,1099.0,2.725,300,167,79,0.0
909157566,0,0,848.93,1099.0,2.715,300,167,79,0.0
909157567,0,0,851.65,1099.0,2.715,300,167,79,0.0
909157568,0,0,854.34,1099.0,2.687,300,167,79,0.0
909157569,0,0,857.03,1099.0,2.697,300,167,79,0.0
909157570,0,0,859.74,1099.0,2.7060000000000004,300,167,79,0.0
909157571,0,0,862.45,1099.0,2.715,300,167,79,0.0
909157572,0,0,865.18,1099.0,2.725,300,167,79,0.0
909157573,0,0,867.9,1099.0,2.725,300,166,79,0.0
909157574,0,0,870.64,1099.0,2.734,300,163,79,0.0
909157575,0,0,873.35,1099.0,2.715,300,166,79,0.5
909157576,0,0,876.07,1099.0,2.715,300,166,79,0.5
