Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,13,record,timestamp,"908895052",s,distance,"562.17",m,altitude,"1098.0",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908895053",s,distance,"565.41",m,altitude,"1098.0",m,speed,"3.238",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908895054",s,distance,"568.62",m,altitude,"1098.0",m,speed,"3.21",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.21",m/s,
Data,13,record,timestamp,"908895055",s,distance,"571.81",m,altitude,"1098.0",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908895056",s,distance,"575.0",m,altitude,"1098.0",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908895057",s,distance,"578.17",m,altitude,"1098.0",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908895058",s,distance,"581.32",m,altitude,"1098.0",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908895059",s,distance,"584.48",m,altitude,"1098.0",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908895060",s,distance,"587.6",m,altitude,"1098.0",m,speed,"3.116",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.116",m/s,
Data,13,record,timestamp,"908895061",s,distance,"590.68",m,altitude,"1098.0",m,speed,"3.079",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.079",m/s,
Data,13,record,timestamp,"908895062",s,distance,"593.78",m,altitude,"1098.0",m,speed,"3.098",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.098",m/s,
Data,13,record,timestamp,"908895063",s,distance,"596.82",m,altitude,"1098.0",m,speed,"3.042",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.042",m/s,
Data,13,record,timestamp,"908895064",s,distance,"599.82",m,altitude,"1098.0",m,speed,"3.004",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.004",m/s,
Data,13,record,timestamp,"908895065",s,distance,"602.87",m,altitude,"1098.0",m,speed,"3.051",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.051",m/s,
Data,13,record,timestamp,"908895066",s,distance,"605.93",m,altitude,"1098.0",m,speed,"3.051",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.051",m/s,
Data,13,record,timestamp,"908895067",s,distance,"608.99",m,altitude,"1098.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908895068",s,distance,"612.1",m,altitude,"1098.0",m,speed,"3.116",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.116",m/s,
Data,13,record,timestamp,"908895069",s,distance,"615.21",m,altitude,"1098.0",m,speed,"3.107",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.107",m/s,
Data,13,record,timestamp,"908895070",s,distance,"618.31",m,altitude,"1098.0",m,speed,"3.098",m/s,unknown,"0",,unknown,"300",,heart_rate,"154",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.098",m/s,
Data,13,record,timestamp,"908895071",s,distance,"621.41",m,altitude,"1098.0",m,speed,"3.098",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.098",m/s,
Data,13,record,timestamp,"908895072",s,distance,"624.47",m,altitude,"1098.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908895073",s,distance,"627.48",m,altitude,"1098.0",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908895074",s,distance,"630.46",m,altitude,"1098.0",m,speed,"2.976",m/s,unknown,"0",,unknown,"300",,heart_rate,"155",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.976",m/s,
Data,13,record,timestamp,"908895075",s,distance,"633.4",m,altitude,"1098.0",m,speed,"2.948",m/s,unknown,"0",,unknown,"300",,heart_rate,"157",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.948",m/s,
Data,13,record,timestamp,"908895076",s,distance,"636.33",m,altitude,"1098.0",m,speed,"2.921",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.921",m/s,
Data,13,record,timestamp,"908895077",s,distance,"639.27",m,altitude,"1098.0",m,speed,"2.948",m/s,unknown,"0",,unknown,"300",,heart_rate,"162",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.948",m/s,
Data,13,record,timestamp,"908895078",s,distance,"642.18",m,altitude,"1098.0",m,speed,"2.911",m/s,unknown,"0",,unknown,"300",,heart_rate,"162",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.911",m/s,
Data,13,record,timestamp,"908895079",s,distance,"645.14",m,altitude,"1098.0",m,speed,"2.948",m/s,unknown,"0",,unknown,"300",,heart_rate,"163",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.948",m/s,
Data,13,record,timestamp,"908895080",s,distance,"648.11",m,altitude,"1098.0",m,speed,"2.976",m/s,unknown,"0",,unknown,"300",,heart_rate,"163",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.976",m/s,
Data,13,record,timestamp,"908895081",s,distance,"651.11",m,altitude,"1098.0",m,speed,"2.995",m/s,unknown,"0",,unknown,"300",,heart_rate,"163",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.995",m/s,
Data,13,record,timestamp,"908895082",s,distance,"654.12",m,altitude,"1098.0",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"163",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908895083",s,distance,"657.1",m,altitude,"1098.0",m,speed,"2.986",m/s,unknown,"0",,unknown,"300",,heart_rate,"163",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.986",m/s,
Data,13,record,timestamp,"908895084",s,distance,"660.06",m,altitude,"1098.0",m,speed,"2.958",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.958",m/s,
Data,13,record,timestamp,"908895085",s,distance,"663.03",m,altitude,"1098.0",m,speed,"2.967",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.967",m/s,
Data,13,record,timestamp,"908895086",s,distance,"666.08",m,altitude,"1098.0",m,speed,"3.051",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.051",m/s,
Data,13,record,timestamp,"908895087",s,distance,"669.16",m,altitude,"1098.0",m,speed,"3.079",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.079",m/s,
Data,13,record,timestamp,"908895088",s,distance,"672.26",m,altitude,"1098.0",m,speed,"3.098",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.098",m/s,
Data,13,record,timestamp,"908895089",s,distance,"675.32",m,altitude,"1098.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908895090",s,distance,"678.39",m,altitude,"1098.0",m,speed,"3.07",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.07",m/s,
Data,13,record,timestamp,"908895091",s,distance,"681.47",m,altitude,"1098.0",m,speed,"3.079",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.079",m/s,
Data,13,record,timestamp,"908895092",s,distance,"684.55",m,altitude,"1098.0",m,speed,"3.079",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.079",m/s,
Data,13,record,timestamp,"908895093",s,distance,"687.62",m,altitude,"1098.0",m,speed,"3.07",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.07",m/s,
Data,13,record,timestamp,"908895094",s,distance,"690.68",m,altitude,"1098.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908895095",s,distance,"693.8",m,altitude,"1098.0",m,speed,"3.126",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908895096",s,distance,"696.99",m,altitude,"1098.0",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908895097",s,distance,"700.27",m,altitude,"1098.0",m,speed,"3.275",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.275",m/s,
Data,13,record,timestamp,"908895098",s,distance,"703.52",m,altitude,"1098.0",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908895099",s,distance,"706.74",m,altitude,"1098.0",m,speed,"3.228",m/s,unknown,"0",,unknown,"300",,heart_rate,"163",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.228",m/s,
Data,13,record,timestamp,"908895100",s,distance,"710.02",m,altitude,"1098.0",m,speed,"3.275",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.275",m/s,
Data,13,record,timestamp,"908895101",s,distance,"713.33",m,altitude,"1098.0",m,speed,"3.312",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908895102",s,distance,"716.68",m,altitude,"1098.0",m,speed,"3.35",m/s,unknown,"0",,unknown,"300",,heart_rate,"162",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.35",m/s,
Data,13,record,timestamp,"908895103",s,distance,"719.98",m,altitude,"1098.0",m,speed,"3.303",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.303",m/s,
Data,13,record,timestamp,"908895104",s,distance,"723.24",m,altitude,"1098.0",m,speed,"3.256",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.256",m/s,
Data,13,record,timestamp,"908895105",s,distance,"726.53",m,altitude,"1098.0",m,speed,"3.294",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908895106",s,distance,"729.86",m,altitude,"1098.0",m,speed,"3.322",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908895107",s,distance,"733.14",m,altitude,"1098.0",m,speed,"3.284",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908895108",s,distance,"736.46",m,altitude,"1098.0",m,speed,"3.322",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908895109",s,distance,"739.81",m,altitude,"1098.0",m,speed,"3.35",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.35",m/s,
Data,13,record,timestamp,"908895110",s,distance,"743.12",m,altitude,"1098.0",m,speed,"3.303",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.303",m/s,
Data,13,record,timestamp,"908895111",s,distance,"746.38",m,altitude,"1098.0",m,speed,"3.266",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.266",m/s,
Data,13,record,timestamp,"908895112",s,distance,"749.68",m,altitude,"1098.0",m,speed,"3.303",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.303",m/s,
Data,13,record,timestamp,"908895113",s,distance,"753.04",m,altitude,"1098.0",m,speed,"3.35",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.35",m/s,
Data,13,record,timestamp,"908895114",s,distance,"756.41",m,altitude,"1098.0",m,speed,"3.378",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.378",m/s,
Data,13,record,timestamp,"908895115",s,distance,"759.74",m,altitude,"1098.0",m,speed,"3.331",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908895116",s,distance,"763.04",m,altitude,"1098.0",m,speed,"3.294",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908895117",s,distance,"766.31",m,altitude,"1098.0",m,speed,"3.275",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.275",m/s,
Data,13,record,timestamp,"908895118",s,distance,"769.56",m,altitude,"1098.0",m,speed,"3.247",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908895119",s,distance,"772.84",m,altitude,"1098.0",m,speed,"3.284",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908895120",s,distance,"776.16",m,altitude,"1098.0",m,speed,"3.322",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908895121",s,distance,"779.51",m,altitude,"1098.0",m,speed,"3.35",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.35",m/s,
Data,13,record,timestamp,"908895122",s,distance,"782.84",m,altitude,"1098.0",m,speed,"3.322",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908895123",s,distance,"785.99",m,altitude,"1098.0",m,speed,"3.154",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908895124",s,distance,"789.02",m,altitude,"1098.0",m,speed,"3.032",m/s,unknown,"0",,unknown,"300",,heart_rate,"160",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.032",m/s,
Data,13,record,timestamp,"908895125",s,distance,"791.94",m,altitude,"1098.0",m,speed,"2.921",m/s,unknown,"0",,unknown,"300",,heart_rate,"162",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.921",m/s,
Data,13,record,timestamp,"908895126",s,distance,"794.73",m,altitude,"1098.0",m,speed,"2.79",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908895127",s,distance,"797.44",m,altitude,"1098.0",m,speed,"2.706",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.706",m/s,
Data,13,record,timestamp,"908895128",s,distance,"800.12",m,altitude,"1098.0",m,speed,"2.678",m/s,unknown,"0",,unknown,"300",,heart_rate,"166",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908895129",s,distance,"802.8",m,altitude,"1098.0",m,speed,"2.687",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908895130",s,distance,"805.56",m,altitude,"1098.0",m,speed,"2.753",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.753",m/s,
Data,13,record,timestamp,"908895131",s,distance,"808.36",m,altitude,"1098.0",m,speed,"2.799",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908895132",s,distance,"811.19",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908895133",s,distance,"814.08",m,altitude,"1098.0",m,speed,"2.893",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.893",m/s,
Data,13,record,timestamp,"908895134",s,distance,"817.02",m,altitude,"1098.0",m,speed,"2.939",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.939",m/s,
Data,13,record,timestamp,"908895135",s,distance,"819.97",m,altitude,"1098.0",m,speed,"2.948",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.948",m/s,
Data,13,record,timestamp,"908895136",s,distance,"822.97",m,altitude,"1098.0",m,speed,"2.995",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.995",m/s,
Data,13,record,timestamp,"908895137",s,distance,"825.88",m,altitude,"1098.0",m,speed,"2.911",m/s,unknown,"0",,unknown,"300",,heart_rate,"161",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.911",m/s,
Data,13,record,timestamp,"908895138",s,distance,"828.85",m,altitude,"1098.0",m,speed,"2.976",m/s,unknown,"0",,unknown,"300",,heart_rate,"161",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.976",m/s,
Data,13,record,timestamp,"908895139",s,distance,"831.86",m,altitude,"1098.0",m,speed,"3.004",m/s,unknown,"0",,unknown,"300",,heart_rate,"162",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.004",m/s,
Data,13,record,timestamp,"908895140",s,distance,"834.9",m,altitude,"1098.0",m,speed,"3.042",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.042",m/s,
Data,13,record,timestamp,"908895141",s,distance,"837.97",m,altitude,"1098.0",m,speed,"3.07",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.07",m/s,
Data,13,record,timestamp,"908895142",s,distance,"841.14",m,altitude,"1098.0",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908895143",s,distance,"844.44",m,altitude,"1098.0",m,speed,"3.294",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908895144",s,distance,"847.81",m,altitude,"1098.0",m,speed,"3.368",m/s,unknown,"0",,unknown,"300",,heart_rate,"165",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.368",m/s,
Data,13,record,timestamp,"908895145",s,distance,"851.12",m,altitude,"1098.0",m,speed,"3.312",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908895146",s,distance,"854.49",m,altitude,"1098.0",m,speed,"3.368",m/s,unknown,"0",,unknown,"300",,heart_rate,"164",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.368",m/s,
