Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"908896018",s,position_lat,"609378587",semicircles,position_long,"-1361682825",semicircles,distance,"0.08",m,altitude,"1098.0",m,speed,"0.0",m/s,unknown,"0",,unknown,"300",,heart_rate,"111",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"0.0",m/s,
Data,13,record,timestamp,"908896019",s,position_lat,"609378588",semicircles,position_long,"-1361682860",semicircles,distance,"0.18",m,altitude,"1098.4",m,speed,"0.0",m/s,unknown,"0",,unknown,"300",,heart_rate,"110",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.4",m,enhanced_speed,"0.0",m/s,
Data,13,record,timestamp,"908896020",s,position_lat,"609378716",semicircles,position_long,"-1361682958",semicircles,distance,"1.46",m,altitude,"1099.0",m,speed,"0.0",m/s,unknown,"0",,unknown,"300",,heart_rate,"110",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"0.0",m/s,
Data,13,record,timestamp,"908896021",s,position_lat,"609378919",semicircles,position_long,"-1361683116",semicircles,distance,"3.56",m,altitude,"1099.0",m,speed,"0.009",m/s,unknown,"0",,unknown,"300",,heart_rate,"110",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"0.009",m/s,
Data,13,record,timestamp,"908896022",s,position_lat,"609379208",semicircles,position_long,"-1361683331",semicircles,distance,"6.53",m,altitude,"1098.8",m,speed,"1.931",m/s,unknown,"0",,unknown,"300",,heart_rate,"110",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"1.931",m/s,
Data,13,record,timestamp,"908896023",s,position_lat,"609379416",semicircles,position_long,"-1361683559",semicircles,distance,"8.87",m,altitude,"1098.8",m,speed,"2.193",m/s,unknown,"0",,unknown,"300",,heart_rate,"110",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"2.193",m/s,
Data,13,record,timestamp,"908896024",s,position_lat,"609379682",semicircles,position_long,"-1361683804",semicircles,distance,"11.71",m,altitude,"1098.6",m,speed,"2.314",m/s,unknown,"0",,unknown,"300",,heart_rate,"110",bpm,cadence,"0",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"2.314",m/s,
Data,13,record,timestamp,"908896025",s,position_lat,"609379998",semicircles,position_long,"-1361683991",semicircles,distance,"14.82",m,altitude,"1098.8",m,speed,"2.743",m/s,unknown,"0",,unknown,"300",,heart_rate,"111",bpm,cadence,"79",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908896026",s,position_lat,"609380299",semicircles,position_long,"-1361684262",semicircles,distance,"18.03",m,altitude,"1098.4",m,speed,"2.911",m/s,unknown,"0",,unknown,"300",,heart_rate,"111",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.4",m,enhanced_speed,"2.911",m/s,
Data,13,record,timestamp,"908896027",s,position_lat,"609380595",semicircles,position_long,"-1361684583",semicircles,distance,"21.36",m,altitude,"1098.0",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"113",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908896028",s,position_lat,"609380890",semicircles,position_long,"-1361684939",semicircles,distance,"24.79",m,altitude,"1098.8",m,speed,"3.322",m/s,unknown,"0",,unknown,"300",,heart_rate,"115",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908896029",s,position_lat,"609381160",semicircles,position_long,"-1361685279",semicircles,distance,"27.98",m,altitude,"1098.8",m,speed,"3.378",m/s,unknown,"0",,unknown,"300",,heart_rate,"116",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"3.378",m/s,
Data,13,record,timestamp,"908896030",s,position_lat,"609381457",semicircles,position_long,"-1361685593",semicircles,distance,"31.29",m,altitude,"1098.6",m,speed,"3.387",m/s,unknown,"0",,unknown,"300",,heart_rate,"117",bpm,cadence,"81",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.387",m/s,
Data,13,record,timestamp,"908896031",s,position_lat,"609381773",semicircles,position_long,"-1361685908",semicircles,distance,"34.76",m,altitude,"1098.6",m,speed,"3.387",m/s,unknown,"0",,unknown,"300",,heart_rate,"120",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.387",m/s,
Data,13,record,timestamp,"908896032",s,position_lat,"609382066",semicircles,position_long,"-1361686237",semicircles,distance,"38.09",m,altitude,"1098.2",m,speed,"3.415",m/s,unknown,"0",,unknown,"300",,heart_rate,"125",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.2",m,enhanced_speed,"3.415",m/s,
Data,13,record,timestamp,"908896033",s,position_lat,"609382360",semicircles,position_long,"-1361686584",semicircles,distance,"41.49",m,altitude,"1098.6",m,speed,"3.415",m/s,unknown,"0",,unknown,"300",,heart_rate,"128",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.415",m/s,
Data,13,record,timestamp,"908896034",s,position_lat,"609382642",semicircles,position_long,"-1361686909",semicircles,distance,"44.72",m,altitude,"1098.0",m,speed,"3.35",m/s,unknown,"0",,unknown,"300",,heart_rate,"129",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.35",m/s,
Data,13,record,timestamp,"908896035",s,position_lat,"609382912",semicircles,position_long,"-1361687258",semicircles,distance,"47.96",m,altitude,"1098.0",m,speed,"3.284",m/s,unknown,"0",,unknown,"300",,heart_rate,"131",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908896036",s,position_lat,"609383184",semicircles,position_long,"-1361687570",semicircles,distance,"51.08",m,altitude,"1098.4",m,speed,"3.238",m/s,unknown,"0",,unknown,"300",,heart_rate,"132",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.4",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908896037",s,position_lat,"609383441",semicircles,position_long,"-1361687894",semicircles,distance,"54.13",m,altitude,"1098.6",m,speed,"3.21",m/s,unknown,"0",,unknown,"300",,heart_rate,"133",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.21",m/s,
Data,13,record,timestamp,"908896038",s,position_lat,"609383697",semicircles,position_long,"-1361688265",semicircles,distance,"57.35",m,altitude,"1098.6",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"133",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908896039",s,position_lat,"609383932",semicircles,position_long,"-1361688683",semicircles,distance,"60.63",m,altitude,"1098.6",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"136",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908896040",s,position_lat,"609384146",semicircles,position_long,"-1361689103",semicircles,distance,"63.78",m,altitude,"1098.4",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"136",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.4",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908896041",s,position_lat,"609384370",semicircles,position_long,"-1361689513",semicircles,distance,"66.96",m,altitude,"1098.6",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908896042",s,position_lat,"609384599",semicircles,position_long,"-1361689909",semicircles,distance,"70.11",m,altitude,"1098.6",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908896043",s,position_lat,"609384835",semicircles,position_long,"-1361690322",semicircles,distance,"73.38",m,altitude,"1098.6",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"138",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908896044",s,position_lat,"609385076",semicircles,position_long,"-1361690719",semicircles,distance,"76.61",m,altitude,"1098.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896045",s,position_lat,"609385313",semicircles,position_long,"-1361691121",semicircles,distance,"79.83",m,altitude,"1098.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"138",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896046",s,position_lat,"609385552",semicircles,position_long,"-1361691512",semicircles,distance,"83.03",m,altitude,"1098.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"138",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896047",s,position_lat,"609385765",semicircles,position_long,"-1361691943",semicircles,distance,"86.25",m,altitude,"1098.6",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"136",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896048",s,position_lat,"609385983",semicircles,position_long,"-1361692366",semicircles,distance,"89.45",m,altitude,"1098.6",m,speed,"3.2",m/s,unknown,"0",,unknown,"300",,heart_rate,"135",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.2",m/s,
Data,13,record,timestamp,"908896049",s,position_lat,"609386198",semicircles,position_long,"-1361692791",semicircles,distance,"92.66",m,altitude,"1098.6",m,speed,"3.2",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.6",m,enhanced_speed,"3.2",m/s,
Data,13,record,timestamp,"908896050",s,position_lat,"609386398",semicircles,position_long,"-1361693215",semicircles,distance,"95.76",m,altitude,"1098.8",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896051",s,position_lat,"609386596",semicircles,position_long,"-1361693614",semicircles,distance,"98.74",m,altitude,"1098.8",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"136",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1098.8",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896052",s,position_lat,"609386792",semicircles,position_long,"-1361694035",semicircles,distance,"101.8",m,altitude,"1099.0",m,speed,"3.191",m/s,unknown,"0",,unknown,"300",,heart_rate,"138",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"3.191",m/s,
Data,13,record,timestamp,"908896053",s,position_lat,"609386989",semicircles,position_long,"-1361694462",semicircles,distance,"104.9",m,altitude,"1099.0",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908896054",s,position_lat,"609387178",semicircles,position_long,"-1361694907",semicircles,distance,"108.05",m,altitude,"1099.0",m,speed,"3.182",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908896055",s,position_lat,"609387364",semicircles,position_long,"-1361695297",semicircles,distance,"110.92",m,altitude,"1099.0",m,speed,"3.172",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.0",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908896056",s,position_lat,"609387547",semicircles,position_long,"-1361695685",semicircles,distance,"113.76",m,altitude,"1099.2",m,speed,"3.163",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"3.163",m/s,
Data,13,record,timestamp,"908896057",s,position_lat,"609387725",semicircles,position_long,"-1361696101",semicircles,distance,"116.72",m,altitude,"1099.2",m,speed,"3.144",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"3.144",m/s,
Data,13,record,timestamp,"908896058",s,position_lat,"609387864",semicircles,position_long,"-1361696614",semicircles,distance,"119.95",m,altitude,"1099.2",m,speed,"3.135",m/s,unknown,"0",,unknown,"300",,heart_rate,"139",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908896059",s,position_lat,"609388023",semicircles,position_long,"-1361697057",semicircles,distance,"122.94",m,altitude,"1099.2",m,speed,"3.116",m/s,unknown,"0",,unknown,"300",,heart_rate,"138",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"3.116",m/s,
Data,13,record,timestamp,"908896060",s,position_lat,"609388182",semicircles,position_long,"-1361697488",semicircles,distance,"125.87",m,altitude,"1099.2",m,speed,"3.116",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"3.116",m/s,
Data,13,record,timestamp,"908896061",s,position_lat,"609388322",semicircles,position_long,"-1361697899",semicircles,distance,"128.61",m,altitude,"1099.2",m,speed,"3.107",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.2",m,enhanced_speed,"3.107",m/s,
Data,13,record,timestamp,"908896062",s,position_lat,"609388472",semicircles,position_long,"-1361698281",semicircles,distance,"131.25",m,altitude,"1099.4",m,speed,"3.098",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.4",m,enhanced_speed,"3.098",m/s,
Data,13,record,timestamp,"908896063",s,position_lat,"609388631",semicircles,position_long,"-1361698733",semicircles,distance,"134.28",m,altitude,"1099.4",m,speed,"3.088",m/s,unknown,"0",,unknown,"300",,heart_rate,"137",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.4",m,enhanced_speed,"3.088",m/s,
Data,13,record,timestamp,"908896064",s,position_lat,"609388780",semicircles,position_long,"-1361699187",semicircles,distance,"137.29",m,altitude,"1099.6",m,speed,"3.088",m/s,unknown,"0",,unknown,"300",,heart_rate,"140",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.6",m,enhanced_speed,"3.088",m/s,
Data,13,record,timestamp,"908896065",s,position_lat,"609388936",semicircles,position_long,"-1361699616",semicircles,distance,"140.19",m,altitude,"1099.6",m,speed,"3.088",m/s,unknown,"0",,unknown,"300",,heart_rate,"141",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.6",m,enhanced_speed,"3.088",m/s,
Data,13,record,timestamp,"908896066",s,position_lat,"609389069",semicircles,position_long,"-1361700077",semicircles,distance,"143.16",m,altitude,"1099.8",m,speed,"3.088",m/s,unknown,"0",,unknown,"300",,heart_rate,"144",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.8",m,enhanced_speed,"3.088",m/s,
Data,13,record,timestamp,"908896067",s,position_lat,"609389166",semicircles,position_long,"-1361700552",semicircles,distance,"146.09",m,altitude,"1099.8",m,speed,"3.079",m/s,unknown,"0",,unknown,"300",,heart_rate,"146",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.8",m,enhanced_speed,"3.079",m/s,
Data,13,record,timestamp,"908896068",s,position_lat,"609389246",semicircles,position_long,"-1361701060",semicircles,distance,"149.14",m,altitude,"1099.8",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.8",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908896069",s,position_lat,"609389327",semicircles,position_long,"-1361701586",semicircles,distance,"152.32",m,altitude,"1099.8",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.8",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908896070",s,position_lat,"609389457",semicircles,position_long,"-1361702144",semicircles,distance,"155.8",m,altitude,"1099.8",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1099.8",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908896071",s,position_lat,"609389539",semicircles,position_long,"-1361702653",semicircles,distance,"158.88",m,altitude,"1100.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908896072",s,position_lat,"609389635",semicircles,position_long,"-1361703175",semicircles,distance,"162.06",m,altitude,"1100.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908896073",s,position_lat,"609389722",semicircles,position_long,"-1361703640",semicircles,distance,"164.91",m,altitude,"1100.0",m,speed,"3.06",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908896074",s,position_lat,"609389804",semicircles,position_long,"-1361704099",semicircles,distance,"167.71",m,altitude,"1100.0",m,speed,"3.051",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.051",m/s,
Data,13,record,timestamp,"908896075",s,position_lat,"609389928",semicircles,position_long,"-1361704565",semicircles,distance,"170.68",m,altitude,"1100.0",m,speed,"3.042",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.042",m/s,
Data,13,record,timestamp,"908896076",s,position_lat,"609390160",semicircles,position_long,"-1361704793",semicircles,distance,"172.83",m,altitude,"1100.0",m,speed,"3.042",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.042",m/s,
Data,13,record,timestamp,"908896077",s,position_lat,"609390385",semicircles,position_long,"-1361705122",semicircles,distance,"175.56",m,altitude,"1100.0",m,speed,"3.032",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.032",m/s,
Data,13,record,timestamp,"908896078",s,position_lat,"609390588",semicircles,position_long,"-1361705484",semicircles,distance,"178.37",m,altitude,"1100.0",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896079",s,position_lat,"609390793",semicircles,position_long,"-1361705908",semicircles,distance,"181.5",m,altitude,"1100.0",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.0",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896080",s,position_lat,"609390995",semicircles,position_long,"-1361706331",semicircles,distance,"184.62",m,altitude,"1100.2",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896081",s,position_lat,"609391211",semicircles,position_long,"-1361706754",semicircles,distance,"187.81",m,altitude,"1100.2",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908896082",s,position_lat,"609391433",semicircles,position_long,"-1361707159",semicircles,distance,"190.94",m,altitude,"1100.2",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908896083",s,position_lat,"609391628",semicircles,position_long,"-1361707603",semicircles,distance,"194.12",m,altitude,"1100.2",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"149",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908896084",s,position_lat,"609391852",semicircles,position_long,"-1361707968",semicircles,distance,"197.08",m,altitude,"1100.2",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"148",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896085",s,position_lat,"609392038",semicircles,position_long,"-1361708346",semicircles,distance,"199.89",m,altitude,"1100.2",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896086",s,position_lat,"609392236",semicircles,position_long,"-1361708748",semicircles,distance,"202.89",m,altitude,"1100.2",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.2",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896087",s,position_lat,"609392461",semicircles,position_long,"-1361709148",semicircles,distance,"206.04",m,altitude,"1100.4",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"147",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896088",s,position_lat,"609392682",semicircles,position_long,"-1361709543",semicircles,distance,"209.14",m,altitude,"1100.4",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"151",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896089",s,position_lat,"609392868",semicircles,position_long,"-1361709980",semicircles,distance,"212.21",m,altitude,"1100.4",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896090",s,position_lat,"609393059",semicircles,position_long,"-1361710352",semicircles,distance,"215.03",m,altitude,"1100.4",m,speed,"3.023",m/s,unknown,"0",,unknown,"300",,heart_rate,"152",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908896091",s,position_lat,"609393232",semicircles,position_long,"-1361710643",semicircles,distance,"217.37",m,altitude,"1100.4",m,speed,"3.014",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908896092",s,position_lat,"609393379",semicircles,position_long,"-1361710972",semicircles,distance,"219.74",m,altitude,"1100.4",m,speed,"2.995",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"2.995",m/s,
Data,13,record,timestamp,"908896093",s,position_lat,"609393454",semicircles,position_long,"-1361711399",semicircles,distance,"222.34",m,altitude,"1100.4",m,speed,"2.976",m/s,unknown,"0",,unknown,"300",,heart_rate,"153",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.4",m,enhanced_speed,"2.976",m/s,
Data,13,record,timestamp,"908896094",s,position_lat,"609393485",semicircles,position_long,"-1361711820",semicircles,distance,"224.83",m,altitude,"1100.6",m,speed,"2.967",m/s,unknown,"0",,unknown,"300",,heart_rate,"155",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.6",m,enhanced_speed,"2.967",m/s,
Data,13,record,timestamp,"908896095",s,position_lat,"609393504",semicircles,position_long,"-1361712233",semicircles,distance,"227.26",m,altitude,"1100.6",m,speed,"2.948",m/s,unknown,"0",,unknown,"300",,heart_rate,"157",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1100.6",m,enhanced_speed,"2.948",m/s,
