Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,13,record,timestamp,"908825770",s,distance,"13.08",m,altitude,"1114.4",m,speed,"3.032",m/s,unknown,"0",,unknown,"100",,heart_rate,"124",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.032",m/s,
Data,13,record,timestamp,"908825771",s,distance,"16.12",m,altitude,"1114.4",m,speed,"3.032",m/s,unknown,"0",,unknown,"100",,heart_rate,"125",bpm,cadence,"80",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.032",m/s,
Data,13,record,timestamp,"908825772",s,distance,"19.17",m,altitude,"1114.4",m,speed,"3.051",m/s,unknown,"0",,unknown,"100",,heart_rate,"124",bpm,cadence,"80",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.051",m/s,
Data,13,record,timestamp,"908825773",s,distance,"22.35",m,altitude,"1114.4",m,speed,"3.182",m/s,unknown,"0",,unknown,"100",,heart_rate,"124",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908825774",s,distance,"25.6",m,altitude,"1114.4",m,speed,"3.247",m/s,unknown,"0",,unknown,"100",,heart_rate,"122",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908825775",s,distance,"28.97",m,altitude,"1114.4",m,speed,"3.378",m/s,unknown,"0",,unknown,"100",,heart_rate,"124",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.378",m/s,
Data,13,record,timestamp,"908825776",s,distance,"32.23",m,altitude,"1114.4",m,speed,"3.256",m/s,unknown,"0",,unknown,"100",,heart_rate,"128",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.256",m/s,
Data,13,record,timestamp,"908825777",s,distance,"35.59",m,altitude,"1114.4",m,speed,"3.359",m/s,unknown,"0",,unknown,"100",,heart_rate,"131",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.359",m/s,
Data,13,record,timestamp,"908825778",s,distance,"38.97",m,altitude,"1114.4",m,speed,"3.378",m/s,unknown,"0",,unknown,"100",,heart_rate,"133",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.378",m/s,
Data,13,record,timestamp,"908825779",s,distance,"42.35",m,altitude,"1114.4",m,speed,"3.387",m/s,unknown,"0",,unknown,"100",,heart_rate,"134",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.387",m/s,
Data,13,record,timestamp,"908825780",s,distance,"45.71",m,altitude,"1114.4",m,speed,"3.359",m/s,unknown,"0",,unknown,"100",,heart_rate,"135",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.359",m/s,
Data,13,record,timestamp,"908825781",s,distance,"49.03",m,altitude,"1114.4",m,speed,"3.322",m/s,unknown,"0",,unknown,"100",,heart_rate,"135",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908825782",s,distance,"52.37",m,altitude,"1114.4",m,speed,"3.331",m/s,unknown,"0",,unknown,"100",,heart_rate,"135",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908825783",s,distance,"55.71",m,altitude,"1114.4",m,speed,"3.34",m/s,unknown,"0",,unknown,"100",,heart_rate,"137",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.34",m/s,
Data,13,record,timestamp,"908825784",s,distance,"58.99",m,altitude,"1114.4",m,speed,"3.284",m/s,unknown,"0",,unknown,"100",,heart_rate,"139",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908825785",s,distance,"62.14",m,altitude,"1114.4",m,speed,"3.154",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.154",m/s,
Data,13,record,timestamp,"908825786",s,distance,"65.14",m,altitude,"1114.4",m,speed,"2.995",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.995",m/s,
Data,13,record,timestamp,"908825787",s,distance,"67.9",m,altitude,"1114.4",m,speed,"2.762",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908825788",s,distance,"70.56",m,altitude,"1114.4",m,speed,"2.659",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.659",m/s,
Data,13,record,timestamp,"908825789",s,distance,"73.3",m,altitude,"1114.4",m,speed,"2.743",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.743",m/s,
Data,13,record,timestamp,"908825790",s,distance,"76.22",m,altitude,"1114.4",m,speed,"2.921",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"82",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.921",m/s,
Data,13,record,timestamp,"908825791",s,distance,"79.21",m,altitude,"1114.4",m,speed,"2.986",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.986",m/s,
Data,13,record,timestamp,"908825792",s,distance,"82.23",m,altitude,"1114.4",m,speed,"3.023",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.023",m/s,
Data,13,record,timestamp,"908825793",s,distance,"85.3",m,altitude,"1114.4",m,speed,"3.07",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.07",m/s,
Data,13,record,timestamp,"908825794",s,distance,"88.44",m,altitude,"1114.4",m,speed,"3.135",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.135",m/s,
Data,13,record,timestamp,"908825795",s,distance,"91.64",m,altitude,"1114.4",m,speed,"3.2",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.2",m/s,
Data,13,record,timestamp,"908825796",s,distance,"94.81",m,altitude,"1114.4",m,speed,"3.172",m/s,unknown,"0",,unknown,"100",,heart_rate,"139",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.172",m/s,
Data,13,record,timestamp,"908825797",s,distance,"98.06",m,altitude,"1114.4",m,speed,"3.247",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.247",m/s,
Data,13,record,timestamp,"908825798",s,distance,"101.37",m,altitude,"1114.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908825799",s,distance,"104.71",m,altitude,"1114.4",m,speed,"3.34",m/s,unknown,"0",,unknown,"100",,heart_rate,"147",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.34",m/s,
Data,13,record,timestamp,"908825800",s,distance,"108.06",m,altitude,"1114.4",m,speed,"3.35",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.35",m/s,
Data,13,record,timestamp,"908825801",s,distance,"111.39",m,altitude,"1114.4",m,speed,"3.331",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908825802",s,distance,"114.72",m,altitude,"1114.4",m,speed,"3.331",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908825803",s,distance,"118.03",m,altitude,"1114.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908825804",s,distance,"121.32",m,altitude,"1114.4",m,speed,"3.284",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908825805",s,distance,"124.59",m,altitude,"1114.4",m,speed,"3.275",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.275",m/s,
Data,13,record,timestamp,"908825806",s,distance,"127.85",m,altitude,"1114.4",m,speed,"3.256",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.256",m/s,
Data,13,record,timestamp,"908825807",s,distance,"131.09",m,altitude,"1114.4",m,speed,"3.238",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908825808",s,distance,"134.3",m,altitude,"1114.4",m,speed,"3.21",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.21",m/s,
Data,13,record,timestamp,"908825809",s,distance,"137.52",m,altitude,"1114.4",m,speed,"3.219",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.219",m/s,
Data,13,record,timestamp,"908825810",s,distance,"140.73",m,altitude,"1114.4",m,speed,"3.219",m/s,unknown,"0",,unknown,"100",,heart_rate,"141",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.219",m/s,
Data,13,record,timestamp,"908825811",s,distance,"143.97",m,altitude,"1114.4",m,speed,"3.238",m/s,unknown,"0",,unknown,"100",,heart_rate,"140",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908825812",s,distance,"147.24",m,altitude,"1114.4",m,speed,"3.266",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.266",m/s,
Data,13,record,timestamp,"908825813",s,distance,"150.52",m,altitude,"1114.4",m,speed,"3.284",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908825814",s,distance,"153.81",m,altitude,"1114.4",m,speed,"3.284",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908825815",s,distance,"157.09",m,altitude,"1114.4",m,speed,"3.284",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908825816",s,distance,"160.38",m,altitude,"1114.4",m,speed,"3.294",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908825817",s,distance,"163.68",m,altitude,"1114.4",m,speed,"3.294",m/s,unknown,"329",,unknown,"100",,heart_rate,"145",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908825818",s,distance,"166.97",m,altitude,"1114.4",m,speed,"3.294",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908825819",s,distance,"170.28",m,altitude,"1114.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908825820",s,distance,"173.61",m,altitude,"1114.4",m,speed,"3.322",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"81",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908825821",s,distance,"176.95",m,altitude,"1114.4",m,speed,"3.34",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.34",m/s,
Data,13,record,timestamp,"908825822",s,distance,"180.28",m,altitude,"1114.4",m,speed,"3.331",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908825823",s,distance,"183.59",m,altitude,"1114.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908825824",s,distance,"186.88",m,altitude,"1114.4",m,speed,"3.294",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.294",m/s,
Data,13,record,timestamp,"908825825",s,distance,"190.17",m,altitude,"1114.4",m,speed,"3.284",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.284",m/s,
Data,13,record,timestamp,"908825826",s,distance,"193.47",m,altitude,"1114.4",m,speed,"3.303",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.303",m/s,
Data,13,record,timestamp,"908825827",s,distance,"196.79",m,altitude,"1114.4",m,speed,"3.322",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.322",m/s,
Data,13,record,timestamp,"908825828",s,distance,"200.1",m,altitude,"1114.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908825829",s,distance,"203.44",m,altitude,"1114.4",m,speed,"3.331",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.331",m/s,
Data,13,record,timestamp,"908825830",s,distance,"206.78",m,altitude,"1114.4",m,speed,"3.34",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.34",m/s,
Data,13,record,timestamp,"908825831",s,distance,"210.09",m,altitude,"1114.4",m,speed,"3.312",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.312",m/s,
Data,13,record,timestamp,"908825832",s,distance,"213.1",m,altitude,"1114.4",m,speed,"3.014",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908825833",s,distance,"215.75",m,altitude,"1114.4",m,speed,"2.65",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.65",m/s,
Data,13,record,timestamp,"908825834",s,distance,"218.36",m,altitude,"1114.4",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908825835",s,distance,"221.07",m,altitude,"1114.4",m,speed,"2.715",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.715",m/s,
Data,13,record,timestamp,"908825836",s,distance,"223.94",m,altitude,"1114.4",m,speed,"2.865",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.865",m/s,
Data,13,record,timestamp,"908825837",s,distance,"226.88",m,altitude,"1114.4",m,speed,"2.948",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.948",m/s,
Data,13,record,timestamp,"908825838",s,distance,"229.9",m,altitude,"1114.4",m,speed,"3.014",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.014",m/s,
Data,13,record,timestamp,"908825839",s,distance,"232.96",m,altitude,"1114.4",m,speed,"3.06",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.06",m/s,
Data,13,record,timestamp,"908825840",s,distance,"236.07",m,altitude,"1114.4",m,speed,"3.107",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.107",m/s,
Data,13,record,timestamp,"908825841",s,distance,"239.2",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825842",s,distance,"242.32",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825843",s,distance,"245.44",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825844",s,distance,"248.57",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"144",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825845",s,distance,"251.69",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825846",s,distance,"254.82",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825847",s,distance,"258.0",m,altitude,"1114.4",m,speed,"3.182",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"82",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.182",m/s,
Data,13,record,timestamp,"908825848",s,distance,"261.23",m,altitude,"1114.4",m,speed,"3.228",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.228",m/s,
Data,13,record,timestamp,"908825849",s,distance,"264.47",m,altitude,"1114.4",m,speed,"3.238",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.238",m/s,
Data,13,record,timestamp,"908825850",s,distance,"267.7",m,altitude,"1114.4",m,speed,"3.228",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.228",m/s,
Data,13,record,timestamp,"908825851",s,distance,"270.82",m,altitude,"1114.4",m,speed,"3.126",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"3.126",m/s,
Data,13,record,timestamp,"908825852",s,distance,"273.78",m,altitude,"1114.4",m,speed,"2.958",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.958",m/s,
Data,13,record,timestamp,"908825853",s,distance,"276.54",m,altitude,"1114.4",m,speed,"2.762",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"83",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1114.4",m,enhanced_speed,"2.762",m/s,
