record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.fractional_cadence[rpm]
908738258,609387608,-1361695041,114.0,1094.2,2.7430000000000003,100,148,87,0.5
908738259,609387752,-1361695438,116.69,1094.2,2.734,100,148,87,0.5
908738260,609387901,-1361695829,119.38,1094.4,2.734,100,149,86,0.5
908738261,609388052,-1361696228,122.11,1094.4,2.734,100,149,86,0.5
908738262,609388208,-1361696604,124.75,1094.4,2.734,100,149,86,0.5
908738263,609388362,-1361696979,127.38,1094.6,2.725,100,149,86,0.5
908738264,609388517,-1361697364,130.06,1094.6,2.725,100,149,86,0.5
908738265,609388646,-1361697742,132.59,1094.8,2.725,100,149,87,0.0
908738266,609388793,-1361698150,135.35,1094.8,2.725,100,149,87,0.0
908738267,609388910,-1361698553,137.95,1094.8,2.725,100,149,86,0.0
908738268,609389020,-1361698974,140.63,1094.8,2.725,100,149,86,0.0
908738269,609389125,-1361699391,143.27,1094.8,2.715,100,149,86,0.0
908738270,609389248,-1361699818,146.02,1095.0,2.715,100,149,86,0.0
908738271,609389369,-1361700228,148.68,1095.0,2.715,100,150,86,0.0
908738272,609389482,-1361700647,151.36,1095.0,2.715,100,150,86,0.0
908738273,609389595,-1361701101,154.23,1095.0,2.715,100,150,86,0.0
908738274,609389673,-1361701552,156.98,1095.0,2.715,100,150,86,0.0
908738275,609389728,-1361701997,159.63,1095.0,2.715,100,150,85,0.0
908738276,609389801,-1361702423,162.23,1095.0,2.7060000000000004,100,150,84,0.0
908738277,609389881,-1361702845,164.82,1095.0,2.7060000000000004,100,150,84,0.0
908738278,609389977,-1361703251,167.37,1095.0,2.7060000000000004,100,150,84,0.0
908738279,609390076,-1361703651,169.89,1095.0,2.697,100,150,84,0.0
908738280,609390187,-1361704030,172.34,1095.0,2.697,100,150,84,0.0
908738281,609390294,-1361704400,174.73,1095.0,2.697,100,150,84,0.0
908738282,609390404,-1361704788,177.23,1095.0,2.687,100,150,84,0.0
908738283,609390511,-1361705189,179.79,1095.0,2.678,100,150,84,0.0
908738284,609390633,-1361705546,182.17,1095.0,2.678,100,150,84,0.0
908738285,609390774,-1361705882,184.55,1095.2,2.6689999999999996,100,150,85,0.0
908738286,609390925,-1361706217,186.97,1095.2,2.6689999999999996,100,150,85,0.0
908738287,609391110,-1361706529,189.49,1095.2,2.659,100,150,86,0.0
908738288,609391298,-1361706887,192.22,1095.2,2.65,100,150,85,0.0
908738289,609391490,-1361707232,194.93,1095.4,2.65,100,150,85,0.0
908738290,609391661,-1361707604,197.63,1095.4,2.65,100,150,84,0.0
908738291,609391834,-1361707959,200.26,1095.6,2.65,100,150,85,0.0
908738292,609392011,-1361708338,203.03,1095.6,2.65,100,150,85,0.0
908738293,609392187,-1361708716,205.79,1095.8,2.65,100,150,85,0.0
908738294,609392383,-1361709061,208.52,1095.8,2.65,100,150,85,0.0
908738295,609392569,-1361709391,211.12,1095.8,2.65,100,150,85,0.0
908738296,609392735,-1361709730,213.64,1095.8,2.65,100,150,85,0.0
908738297,609392884,-1361710068,216.06,1095.8,2.65,100,150,85,0.0
908738298,609393017,-1361710388,218.3,1095.8,2.641,100,150,85,0.0
908738299,609393152,-1361710709,220.57,1095.8,2.641,100,150,85,0.0
908738300,609393281,-1361711060,222.95,1095.8,2.6310000000000002,100,150,85,0.0
908738301,609393391,-1361711397,225.18,1095.8,2.622,100,150,85,0.0
908738302,609393513,-1361711805,227.83,1095.8,2.622,100,150,85,0.0
908738303,609393604,-1361712234,230.49,1095.8,2.622,100,150,84,0.0
908738304,609393653,-1361712670,233.09,1096.0,2.613,100,150,84,0.0
908738305,609393676,-1361713085,235.53,1096.0,2.613,100,150,85,0.0
908738306,609393651,-1361713467,237.76,1096.0,2.613,100,150,85,0.0
908738307,609393616,-1361713896,240.28,1096.0,2.603,100,150,85,0.0
908738308,609393526,-1361714317,242.89,1096.0,2.603,100,150,84,0.0
908738309,609393408,-1361714741,245.61,1096.2,2.603,100,150,84,0.0
908738310,609393307,-1361715149,248.18,1096.0,2.603,100,150,84,0.0
908738311,609393138,-1361715525,250.86,1096.0,2.603,100,150,85,0.0
908738312,609392993,-1361715890,253.39,1095.8,2.594,100,150,85,0.0
908738313,609392838,-1361716252,255.96,1096.0,2.594,100,150,85,0.0
908738314,609392677,-1361716627,258.61,1096.0,2.594,100,150,85,0.0
908738315,609392544,-1361717022,261.23,1095.8,2.594,100,150,85,0.0
908738316,609392355,-1361717405,264.08,1095.8,2.594,100,150,85,0.0
908738317,609392157,-1361717783,266.96,1095.6,2.594,100,150,85,0.0
908738318,609391903,-1361718181,270.22,1095.6,2.594,100,150,85,0.0
908738319,609391737,-1361718611,273.18,1095.6,2.603,100,150,85,0.0
908738320,609391601,-1361719043,276.01,1095.6,2.613,100,150,85,0.0
908738321,609391457,-1361719471,278.86,1095.6,2.613,100,150,85,0.0
908738322,609391348,-1361719880,281.46,1095.4,2.613,100,150,85,0.0
908738323,609391159,-1361720285,284.37,1095.4,2.622,100,150,85,0.0
908738324,609390985,-1361720701,287.3,1095.4,2.622,100,150,85,0.0
908738325,609390769,-1361721127,290.45,1095.4,2.622,100,150,85,0.0
908738326,609390638,-1361721572,293.33,1095.4,2.6310000000000002,100,150,85,0.0
908738327,609390518,-1361722015,296.16,1095.4,2.641,100,150,85,0.0
908738328,609390408,-1361722471,299.02,1095.2,2.641,100,150,85,0.0
908738329,609390307,-1361722927,301.86,1095.2,2.641,100,150,85,0.0
908738330,609390152,-1361723361,304.78,1095.0,2.65,100,150,85,0.0
908738331,609390008,-1361723801,307.69,1095.0,2.65,100,150,85,0.0
908738332,609389853,-1361724228,310.59,1095.0,2.659,100,150,85,0.0
908738333,609389713,-1361724651,313.39,1095.0,2.659,100,150,86,0.0
908738334,609389568,-1361725076,316.23,1094.8,2.6689999999999996,100,150,86,0.0
908738335,609389426,-1361725516,319.13,1094.8,2.6689999999999996,100,150,86,0.0
908738336,609389326,-1361725964,321.92,1094.8,2.6689999999999996,100,150,86,0.0
908738337,609389194,-1361726406,324.78,1095.0,2.678,100,150,86,0.0
908738338,609389093,-1361726834,327.46,1094.8,2.678,100,150,86,0.0
908738339,609389009,-1361727273,330.16,1094.8,2.678,100,150,86,0.0
908738340,609388931,-1361727730,332.94,1094.8,2.687,100,150,86,0.0
908738341,609388844,-1361728172,335.65,1094.8,2.687,100,150,86,0.0
908738342,609388717,-1361728623,338.55,1094.8,2.687,100,150,86,0.0
908738343,609388607,-1361729073,341.39,1094.8,2.687,100,150,86,0.0
908738344,609388504,-1361729515,344.16,1095.0,2.697,100,150,86,0.0
908738345,609388404,-1361729963,346.94,1094.8,2.697,100,150,85,0.0
908738346,609388325,-1361730399,349.61,1094.8,2.697,100,150,85,0.0
908738347,609388241,-1361730833,352.27,1094.8,2.697,100,150,85,0.0
908738348,609388171,-1361731257,354.85,1095.0,2.697,100,150,84,0.0
908738349,609388069,-1361731673,357.46,1095.0,2.697,100,150,84,0.0
908738350,609387992,-1361732124,360.2,1095.0,2.697,100,150,84,0.0
908738351,609387917,-1361732585,363.0,1095.0,2.697,100,150,84,0.0
908738352,609387839,-1361733016,365.63,1095.0,2.697,100,150,84,0.0
908738353,609387762,-1361733455,368.3,1095.0,2.687,100,150,84,0.0
908738354,609387690,-1361733894,370.96,1095.0,2.687,100,150,85,0.0
908738355,609387625,-1361734317,373.52,1095.0,2.687,100,150,85,0.0
908738356,609387572,-1361734750,376.11,1095.0,2.687,100,150,85,0.0
908738357,609387527,-1361735195,378.76,1095.2,2.687,100,150,85,0.0
908738358,609387501,-1361735656,381.48,1095.2,2.687,100,150,85,0.0
908738359,609387462,-1361736103,384.12,1095.2,2.687,100,150,85,0.0
908738360,609387441,-1361736537,386.68,1095.4,2.687,100,150,86,0.0
908738361,609387441,-1361736973,389.23,1095.4,2.687,100,151,86,0.0
908738362,609387434,-1361737385,391.64,1095.4,2.687,100,151,85,0.0
908738363,609387439,-1361737824,394.22,1095.4,2.678,100,151,85,0.0
908738364,609387439,-1361738277,396.87,1095.4,2.678,100,151,85,0.0
908738365,609387437,-1361738755,399.67,1095.4,2.678,100,151,85,0.0
908738366,609387469,-1361739242,402.53,1095.4,2.678,100,151,85,0.0
908738367,609387505,-1361739729,405.39,1095.4,2.678,100,151,84,0.0
908738368,609387552,-1361740222,408.3,1095.4,2.687,100,151,84,0.0
908738369,609387574,-1361740725,411.26,1095.4,2.687,100,151,85,0.0
908738370,609387597,-1361741232,414.23,1095.6,2.687,100,151,85,0.0
908738371,609387605,-1361741724,417.12,1095.8,2.697,100,151,85,0.0
908738372,609387631,-1361742189,419.86,1095.8,2.697,100,151,85,0.0
908738373,609387652,-1361742661,422.64,1096.0,2.7060000000000004,100,151,85,0.0
908738374,609387681,-1361743124,425.38,1096.2,2.7060000000000004,100,151,85,0.0
908738375,609387703,-1361743567,427.98,1096.2,2.7060000000000004,100,151,85,0.0
908738376,609387717,-1361744026,430.68,1096.2,2.7060000000000004,100,151,85,0.0
908738377,609387712,-1361744462,433.24,1096.4,2.7060000000000004,100,151,85,0.0
908738378,609387677,-1361744897,435.82,1096.4,2.7060000000000004,100,151,85,0.0
908738379,609387656,-1361745351,438.49,1096.4,2.7060000000000004,100,151,85,0.0
908738380,609387611,-1361745807,441.2,1096.4,2.7060000000000004,100,151,85,0.0
908738381,609387556,-1361746261,443.91,1096.4,2.7060000000000004,100,151,85,0.0
908738382,609387497,-1361746714,446.63,1096.4,2.7060000000000004,100,151,85,0.0
908738383,609387433,-1361747157,449.3,1096.6,2.7060000000000004,100,151,85,0.0
908738384,609387392,-1361747612,452.0,1096.6,2.7060000000000004,100,151,85,0.0
908738385,609387374,-1361748076,454.73,1096.6,2.7060000000000004,100,151,85,0.0
908738386,609387366,-1361748525,457.37,1096.6,2.7060000000000004,100,151,85,0.0
908738387,609387371,-1361748980,460.03,1096.8,2.7060000000000004,100,151,85,0.0
908738388,609387379,-1361749444,462.76,1096.8,2.7060000000000004,100,151,85,0.0
908738389,609387384,-1361749890,465.38,1096.8,2.7060000000000004,100,151,84,0.0
908738390,609387348,-1361750326,467.96,1096.8,2.7060000000000004,100,151,84,0.0
908738391,609387306,-1361750784,470.68,1097.0,2.7060000000000004,100,151,85,0.0
908738392,609387273,-1361751239,473.37,1097.0,2.7060000000000004,100,151,85,0.0
908738393,609387216,-1361751706,476.16,1097.0,2.7060000000000004,100,151,85,0.0
908738394,609387155,-1361752123,478.68,1097.0,2.7060000000000004,100,151,85,0.0
908738395,609387026,-1361752507,481.23,1097.2,2.7060000000000004,100,151,85,0.0
908738396,609386890,-1361752887,483.8,1097.2,2.697,100,151,85,0.0
908738397,609386751,-1361753235,486.22,1097.4,2.697,100,151,85,0.0
908738398,609386580,-1361753560,488.7,1097.4,2.697,100,151,85,0.0
908738399,609386411,-1361753878,491.14,1097.4,2.697,100,151,84,0.0
908738400,609386192,-1361754200,493.92,1097.4,2.697,100,151,84,0.0
908738401,609385987,-1361754495,496.49,1097.4,2.697,100,151,84,0.0
908738402,609385752,-1361754782,499.26,1097.6,2.697,100,151,84,0.0
908738403,609385493,-1361755070,502.21,1097.6,2.697,100,151,84,0.0
908738404,609385223,-1361755311,505.09,1097.6,2.697,100,151,85,0.0
908738405,609384969,-1361755522,507.77,1097.6,2.697,100,151,85,0.0
908738406,609384722,-1361755673,510.23,1097.6,2.697,100,151,85,0.0
908738407,609384479,-1361755758,512.54,1097.6,2.697,100,151,85,0.0
908738408,609384261,-1361755806,514.59,1097.6,2.697,100,151,85,0.0
908738409,609384065,-1361755826,516.42,1097.6,2.687,100,151,85,0.0
908738410,609383841,-1361755828,518.51,1097.6,2.678,100,151,85,0.0
908738411,609383653,-1361755847,520.27,1097.4,2.6689999999999996,100,151,85,0.0
908738412,609383497,-1361755850,521.73,1097.4,2.659,100,151,85,0.0
908738413,609383289,-1361755869,523.66,1097.4,2.641,100,151,85,0.0
908738414,609383067,-1361755856,525.74,1097.4,2.6310000000000002,100,151,84,0.0
908738415,609382800,-1361755851,528.23,1097.4,2.622,100,151,84,0.0
908738416,609382508,-1361755872,530.95,1097.2,2.622,100,151,85,0.0
908738417,609382237,-1361755888,533.48,1097.2,2.622,100,151,85,0.0
908738418,609381971,-1361755896,535.96,1097.2,2.622,100,151,85,0.0
908738419,609381659,-1361755814,538.9,1097.2,2.622,100,151,85,0.0
908738420,609381392,-1361755735,541.42,1097.2,2.6310000000000002,100,151,85,0.0
908738421,609381114,-1361755721,544.0,1097.2,2.6310000000000002,100,151,85,0.0
908738422,609380837,-1361755713,546.58,1097.2,2.6310000000000002,100,151,84,0.0
908738423,609380496,-1361755680,549.77,1097.2,2.6310000000000002,100,151,84,0.0
908738424,609380209,-1361755672,552.43,1097.0,2.6310000000000002,100,151,85,0.0
908738425,609379906,-1361755670,555.26,1097.0,2.6310000000000002,100,151,85,0.0
908738426,609379614,-1361755637,557.99,1097.0,2.65,100,151,85,0.0
908738427,609379326,-1361755616,560.67,1096.8,2.659,100,151,86,0.0
908738428,609379052,-1361755608,563.22,1096.8,2.659,100,151,86,0.0
908738429,609378824,-1361755587,565.35,1096.8,2.659,100,151,86,0.0
908738430,609378579,-1361755567,567.63,1096.6,2.6310000000000002,100,151,86,0.0
908738431,609378345,-1361755534,569.8,1096.6,2.622,100,151,86,0.0
908738432,609378127,-1361755511,571.82,1096.6,2.613,100,151,86,0.0
908738433,609377943,-1361755503,573.54,1096.6,2.594,100,151,85,0.0
908738434,609377728,-1361755516,575.53,1096.6,2.5660000000000003,100,151,85,0.0
908738435,609377506,-1361755546,577.61,1096.4,2.557,100,151,85,0.0
908738436,609377247,-1361755594,580.04,1096.4,2.5469999999999997,100,151,85,0.0
908738437,609376989,-1361755611,582.45,1096.4,2.5380000000000003,100,151,85,0.0
908738438,609376741,-1361755571,584.77,1096.4,2.5380000000000003,100,151,85,0.0
908738439,609376496,-1361755511,587.07,1096.2,2.5380000000000003,100,151,85,0.0
908738440,609376266,-1361755487,589.22,1096.2,2.529,100,151,85,0.0
908738441,609376018,-1361755486,591.53,1096.2,2.519,100,151,85,0.0
908738442,609375712,-1361755488,594.35,1096.2,2.51,100,151,85,0.0
908738443,609375421,-1361755483,597.05,1096.2,2.501,100,151,85,0.0
908738444,609375174,-1361755518,599.35,1096.2,2.501,100,151,84,0.0
908738445,609374853,-1361755558,602.33,1096.2,2.501,100,151,84,0.0
908738446,609374515,-1361755583,605.49,1096.0,2.51,100,151,84,0.0
908738447,609374272,-1361755563,607.76,1096.0,2.51,100,151,84,0.0
908738448,609374094,-1361755582,609.42,1096.0,2.51,100,151,84,0.0
908738449,609373842,-1361755568,611.78,1095.8,2.491,100,151,85,0.0
908738450,609373595,-1361755542,614.08,1095.8,2.4819999999999998,100,151,85,0.0
908738451,609373346,-1361755493,616.42,1095.8,2.4819999999999998,100,151,85,0.0
908738452,609373080,-1361755468,618.9,1095.8,2.4819999999999998,100,152,85,0.0
908738453,609372779,-1361755468,621.7,1095.8,2.4819999999999998,100,152,85,0.0
908738454,609372437,-1361755497,624.9,1095.8,2.491,100,152,84,0.0
908738455,609372081,-1361755523,628.22,1095.8,2.501,100,152,84,0.0
908738456,609371631,-1361755540,632.42,1095.6,2.519,100,152,84,0.0
908738457,609370949,-1361755436,638.78,1095.6,2.529,100,152,85,0.0
908738458,609370597,-1361755449,642.06,1095.6,2.995,100,152,85,0.0
908738459,609370281,-1361755451,645.01,1095.4,2.995,100,152,85,0.0
908738460,609369912,-1361755402,648.46,1095.4,2.986,100,152,85,0.0
908738461,609369616,-1361755392,651.22,1095.4,2.986,100,152,85,0.0
908738462,609369330,-1361755374,653.88,1095.4,2.9210000000000003,100,152,85,0.0
908738463,609369088,-1361755365,656.14,1095.2,2.79,100,152,85,0.0
908738464,609368847,-1361755405,658.4,1095.2,2.687,100,152,85,0.0
908738465,609368620,-1361755427,660.51,1095.2,2.678,100,152,85,0.0
908738466,609368365,-1361755417,662.89,1095.0,2.6310000000000002,100,152,85,0.0
908738467,609368112,-1361755412,665.25,1095.0,2.6310000000000002,100,152,85,0.0
908738468,609367843,-1361755390,667.76,1094.8,2.622,100,152,85,0.0
908738469,609367586,-1361755387,670.16,1094.8,2.603,100,152,86,0.0
908738470,609367283,-1361755401,672.97,1094.8,2.575,100,152,86,0.0
908738471,609366848,-1361755414,677.01,1094.8,2.575,100,152,86,0.0
908738472,609366516,-1361755427,680.11,1094.8,2.641,100,152,86,0.0
908738473,609366176,-1361755417,683.28,1094.6,2.678,100,152,86,0.0
908738474,609365869,-1361755422,686.13,1094.4,2.678,100,152,86,0.0
908738475,609365585,-1361755435,688.78,1094.4,2.678,100,152,85,0.0
908738476,609365251,-1361755429,691.89,1094.2,2.678,100,152,84,0.0
908738477,609364885,-1361755435,695.3,1094.2,2.678,100,152,84,0.0
908738478,609364571,-1361755451,698.22,1094.2,2.697,100,152,85,0.0
908738479,609364290,-1361755454,700.84,1094.0,2.697,100,152,85,0.0
908738480,609364004,-1361755493,703.5,1094.0,2.687,100,152,85,0.0
908738481,609363702,-1361755544,706.33,1094.0,2.6689999999999996,100,152,85,0.0
908738482,609363388,-1361755629,709.31,1094.0,2.6689999999999996,100,152,85,0.0
908738483,609363070,-1361755693,712.3,1094.0,2.6689999999999996,100,152,85,0.0
908738484,609362742,-1361755778,715.38,1094.0,2.659,100,152,85,0.0
908738485,609362405,-1361755862,718.52,1094.0,2.659,100,152,85,0.0
908738486,609362036,-1361755951,721.64,1094.0,2.659,100,152,85,0.0
908738487,609361687,-1361756104,724.11,1094.0,2.659,100,152,85,0.0
908738488,609361552,-1361756412,726.17,1094.0,2.659,100,152,84,0.0
908738489,609361490,-1361756816,728.56,1094.0,2.641,100,152,84,0.0
908738490,609361336,-1361757189,730.69,1094.0,2.6310000000000002,100,152,83,0.0
908738491,609361255,-1361757612,733.22,1094.0,2.6310000000000002,100,152,82,0.0
908738492,609361180,-1361757998,735.56,1094.0,2.6310000000000002,100,152,82,0.0
908738493,609361012,-1361758353,738.01,1094.0,2.622,100,152,82,0.0
908738494,609360886,-1361758721,740.44,1094.0,2.613,100,152,82,0.0
908738495,609360728,-1361759084,742.96,1094.0,2.603,100,152,83,0.0
908738496,609360609,-1361759492,745.6,1094.0,2.603,100,152,83,0.0
908738497,609360443,-1361759896,748.42,1094.0,2.603,100,152,84,0.0
908738498,609360266,-1361760264,751.12,1094.0,2.603,100,152,84,0.0
908738499,609360151,-1361760633,753.54,1094.2,2.594,100,152,84,0.0
908738500,609359986,-1361760993,756.13,1094.2,2.594,100,152,84,0.0
908738501,609359853,-1361761351,758.57,1094.2,2.594,100,152,84,0.0
908738502,609359722,-1361761686,760.89,1094.2,2.585,100,152,84,0.0
908738503,609359544,-1361762027,763.45,1094.2,2.585,100,152,84,0.0
908738504,609359401,-1361762379,765.91,1094.4,2.585,100,152,83,0.0
908738505,609359215,-1361762708,768.5,1094.4,2.575,100,152,83,0.0
908738506,609359006,-1361763008,771.12,1094.4,2.575,100,152,83,0.0
908738507,609358812,-1361763329,773.73,1094.4,2.575,100,152,83,0.0
908738508,609358560,-1361763639,776.68,1094.4,2.575,100,152,83,0.0
908738509,609358369,-1361763968,779.3,1094.4,2.575,100,152,83,0.0
908738510,609358166,-1361764354,782.25,1094.4,2.575,100,152,83,0.0
908738511,609357907,-1361764683,785.34,1094.6,2.585,100,152,83,0.0
908738512,609357733,-1361765006,787.83,1094.6,2.585,100,152,83,0.0
908738513,609357541,-1361765337,790.48,1094.8,2.594,100,152,83,0.0
908738514,609357379,-1361765680,792.99,1095.0,2.594,100,152,83,0.0
908738515,609357259,-1361766031,795.33,1095.0,2.585,100,152,83,0.0
908738516,609357155,-1361766411,797.77,1095.2,2.585,100,152,83,0.0
908738517,609357043,-1361766780,800.17,1095.2,2.585,100,152,83,0.0
908738518,609356856,-1361767115,802.68,1095.4,2.585,100,152,83,0.0
908738519,609356680,-1361767451,805.24,1095.4,2.585,100,152,83,0.0
908738520,609356552,-1361767839,807.81,1095.4,2.575,100,152,83,0.0
908738521,609356399,-1361768249,810.54,1095.6,2.575,100,152,83,0.0
908738522,609356270,-1361768671,813.26,1095.6,2.585,100,152,83,0.0
908738523,609356166,-1361769096,815.88,1095.6,2.585,100,152,84,0.0
908738524,609356059,-1361769516,818.52,1095.6,2.585,100,152,84,0.0
908738525,609356003,-1361769966,821.2,1095.6,2.585,100,152,84,0.0
908738526,609355978,-1361770466,824.15,1095.6,2.594,100,152,84,0.0
908738527,609355956,-1361770957,827.04,1095.6,2.594,100,152,84,0.0
908738528,609355937,-1361771414,829.73,1095.6,2.603,100,152,84,0.0
908738529,609355921,-1361771843,832.25,1095.8,2.603,100,152,84,0.0
908738530,609355905,-1361772312,835.0,1095.8,2.603,100,152,84,0.0
908738531,609355896,-1361772750,837.57,1095.8,2.603,100,152,84,0.0
908738532,609355894,-1361773192,840.17,1096.0,2.603,100,152,84,0.0
908738533,609355869,-1361773665,842.95,1096.0,2.603,100,152,84,0.0
908738534,609355853,-1361774125,845.66,1096.0,2.603,100,152,84,0.0
908738535,609355870,-1361774528,848.03,1096.2,2.603,100,152,84,0.0
908738536,609355904,-1361774927,850.4,1096.2,2.603,100,152,83,0.0
908738537,609355913,-1361775327,852.75,1096.2,2.603,100,152,83,0.0
908738538,609355920,-1361775717,855.04,1096.4,2.594,100,152,83,0.0
908738539,609355923,-1361776073,857.13,1096.4,2.594,100,152,83,0.0
908738540,609355927,-1361776445,859.31,1096.4,2.585,100,152,83,0.0
908738541,609355953,-1361776827,861.57,1096.6,2.575,100,152,83,0.0
908738542,609355910,-1361777262,864.07,1096.6,2.575,100,153,83,0.0
908738543,609355889,-1361777684,866.54,1096.6,2.575,100,153,84,0.0
908738544,609355766,-1361778075,868.91,1096.6,2.5660000000000003,100,153,84,0.0
908738545,609355721,-1361778458,871.18,1096.6,2.5660000000000003,100,153,84,0.0
908738546,609355684,-1361778851,873.52,1096.8,2.5660000000000003,100,153,83,0.0
908738547,609355593,-1361779241,875.91,1096.8,2.557,100,153,83,0.0
908738548,609355619,-1361779651,878.33,1097.0,2.557,100,153,83,0.0
908738549,609355680,-1361780042,880.69,1097.0,2.5469999999999997,100,153,83,0.0
908738550,609355722,-1361780432,883.02,1097.0,2.5469999999999997,100,153,83,0.0
908738551,609355720,-1361780847,885.45,1097.2,2.5380000000000003,100,153,83,0.0
908738552,609355707,-1361781273,887.96,1097.2,2.5380000000000003,100,153,83,0.0
908738553,609355733,-1361781718,890.57,1097.2,2.5380000000000003,100,153,83,0.0
908738554,609355612,-1361782159,893.25,1097.2,2.5380000000000003,100,153,83,0.0
908738555,609355525,-1361782633,896.04,1097.2,2.5380000000000003,100,153,83,0.0
908738556,609355548,-1361783075,898.63,1097.4,2.5469999999999997,100,153,84,0.0
908738557,609355524,-1361783524,901.27,1097.4,2.5469999999999997,100,153,84,0.0
908738558,609355511,-1361783988,904.0,1097.4,2.5469999999999997,100,153,83,0.0
908738559,609355498,-1361784418,906.51,1097.4,2.5469999999999997,100,153,83,0.0
908738560,609355498,-1361784827,908.91,1097.6,2.5469999999999997,100,153,83,0.0
908738561,609355526,-1361785255,911.41,1097.8,2.5469999999999997,100,153,84,0.0
908738562,609355510,-1361785670,913.86,1097.8,2.5469999999999997,100,153,84,0.0
908738563,609355452,-1361786071,916.27,1097.8,2.5469999999999997,100,153,84,0.0
908738564,609355455,-1361786512,918.84,1098.0,2.5469999999999997,100,153,84,0.0
908738565,609355397,-1361786964,921.54,1098.0,2.5469999999999997,100,153,84,0.0
908738566,609355306,-1361787399,924.18,1098.0,2.5469999999999997,100,153,83,0.0
908738567,609355283,-1361787829,926.71,1098.2,2.5469999999999997,100,153,83,0.0
908738568,609355288,-1361788280,929.36,1098.2,2.5469999999999997,100,153,83,0.0
908738569,609355312,-1361788745,932.08,1098.4,2.557,100,153,83,0.0
908738570,609355352,-1361789172,934.57,1098.6,2.557,100,153,83,0.0
908738571,609355360,-1361789561,936.84,1098.6,2.557,100,153,83,0.0
908738572,609355339,-1361789973,939.27,1098.6,2.557,100,153,84,0.0
