record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.fractional_cadence[rpm]
908722603,0,0,235.14,1093.8,3.7510000000000003,100,152,85,0.0
908722604,0,0,238.91,1093.8,3.77,100,152,85,0.0
908722605,0,0,242.69,1093.8,3.779,100,152,85,0.0
908722606,0,0,246.47,1093.8,3.779,100,152,85,0.0
908722607,0,0,250.25,1093.8,3.779,100,152,85,0.0
908722608,0,0,253.99,1093.8,3.742,100,152,84,0.0
908722609,0,0,257.72,1093.8,3.7319999999999998,100,152,84,0.0
908722610,0,0,261.44,1093.8,3.714,100,152,84,0.0
908722611,0,0,265.14,1093.8,3.7039999999999997,100,152,84,0.0
908722612,0,0,268.84,1093.8,3.695,100,152,84,0.0
908722613,0,0,272.52,1093.8,3.6860000000000004,100,152,84,0.0
908722614,0,0,276.21,1093.8,3.6860000000000004,100,152,84,0.0
908722615,0,0,279.88,1093.8,3.676,100,152,84,0.0
908722616,0,0,283.56,1093.8,3.676,100,152,84,0.0
908722617,0,0,287.24,1093.8,3.676,100,152,85,0.0
908722618,0,0,290.9,1093.8,3.667,100,152,85,0.0
908722619,0,0,294.57,1093.8,3.667,100,152,85,0.0
908722620,0,0,298.26,1093.8,3.6860000000000004,100,152,84,0.0
908722621,0,0,301.94,1093.8,3.6860000000000004,100,153,84,0.0
908722622,0,0,305.63,1093.8,3.6860000000000004,100,153,84,0.0
908722623,0,0,309.3,1093.8,3.676,100,153,84,0.0
908722624,0,0,312.97,1093.8,3.667,100,153,84,0.0
908722625,0,0,316.64,1093.8,3.667,100,153,84,0.0
908722626,0,0,320.29,1093.8,3.658,100,153,84,0.0
908722627,0,0,323.96,1093.8,3.658,100,153,85,0.0
908722628,0,0,327.62,1093.8,3.667,100,153,85,0.0
908722629,0,0,331.31,1093.8,3.695,100,153,84,0.0
908722630,0,0,335.04,1093.8,3.7230000000000003,100,153,84,0.0
908722631,0,0,338.75,1093.8,3.714,100,153,84,0.0
908722632,0,0,342.46,1093.8,3.714,100,153,85,0.0
908722633,0,0,346.18,1093.8,3.714,100,153,85,0.0
908722634,0,0,349.89,1093.8,3.714,100,153,84,0.0
908722635,0,0,353.62,1093.8,3.7319999999999998,100,153,84,0.0
908722636,0,0,357.35,1093.8,3.7230000000000003,100,153,85,0.0
908722637,0,0,361.07,1093.8,3.7230000000000003,100,153,85,0.0
908722638,0,0,364.78,1093.8,3.714,100,153,85,0.0
908722639,0,0,368.49,1093.8,3.7039999999999997,100,153,84,0.0
908722640,0,0,372.18,1093.8,3.695,100,153,84,0.0
908722641,0,0,375.88,1093.8,3.695,100,153,85,0.0
908722642,0,0,379.57,1093.8,3.695,100,153,85,0.0
908722643,0,0,383.28,1093.8,3.7039999999999997,100,153,85,0.0
908722644,0,0,387.0,1093.8,3.7230000000000003,100,153,85,0.0
908722645,0,0,390.73,1093.8,3.7319999999999998,100,153,85,0.0
908722646,0,0,394.46,1093.8,3.7319999999999998,100,153,85,0.0
908722647,0,0,398.21,1093.8,3.742,100,153,85,0.0
908722648,0,0,401.97,1093.8,3.76,100,153,85,0.0
908722649,0,0,405.76,1093.8,3.7880000000000003,100,153,85,0.0
908722650,0,0,409.57,1093.8,3.8160000000000003,100,153,85,0.0
908722651,0,0,413.41,1093.8,3.835,100,153,85,0.0
908722652,0,0,417.17,1093.8,3.76,100,153,85,0.0
908722653,0,0,420.9,1093.8,3.7319999999999998,100,153,84,0.0
908722654,0,0,424.29,1093.8,3.387,100,153,84,0.0
908722655,0,0,427.67,1093.8,3.378,100,153,85,0.0
908722656,0,0,431.12,1093.8,3.4619999999999997,100,153,85,0.0
908722657,0,0,434.62,1093.8,3.4989999999999997,100,153,85,0.0
908722658,0,0,438.18,1093.8,3.555,100,153,85,0.0
908722659,0,0,441.78,1093.8,3.602,100,153,85,0.0
908722660,0,0,445.42,1093.8,3.639,100,153,85,0.0
908722661,0,0,449.06,1093.8,3.639,100,153,85,0.0
908722662,0,0,452.71,1093.8,3.648,100,153,85,0.0
908722663,0,0,456.35,1093.8,3.648,100,153,84,0.0
908722664,0,0,460.0,1093.8,3.648,100,153,84,0.0
908722665,0,0,463.65,1093.8,3.648,100,153,84,0.0
908722666,0,0,467.3,1093.8,3.648,100,153,84,0.0
908722667,0,0,470.99,1093.8,3.695,100,153,84,0.0
908722668,0,0,474.71,1093.8,3.714,100,153,84,0.0
908722669,0,0,478.4,1093.8,3.695,100,153,84,0.0
908722670,0,0,482.07,1093.8,3.667,100,153,84,0.0
908722671,0,0,485.73,1093.8,3.658,100,153,84,0.0
908722672,0,0,489.41,1093.8,3.6860000000000004,100,153,84,0.0
908722673,0,0,493.11,1093.8,3.695,100,153,84,0.0
908722674,0,0,496.79,1093.8,3.6860000000000004,100,153,84,0.0
908722675,0,0,500.49,1093.8,3.695,100,153,84,0.0
908722676,0,0,504.13,1093.8,3.639,100,153,84,0.0
908722677,0,0,507.73,1093.8,3.602,100,153,84,0.0
908722678,0,0,511.35,1093.8,3.62,100,153,84,0.0
908722679,0,0,515.0,1093.8,3.648,100,153,84,0.0
908722680,0,0,518.63,1093.8,3.63,100,153,84,0.0
908722681,0,0,522.26,1093.8,3.63,100,153,84,0.0
908722682,0,0,525.95,1093.8,3.695,100,153,84,0.0
908722683,0,0,529.65,1093.8,3.695,100,153,84,0.0
908722684,0,0,533.38,1093.8,3.7319999999999998,100,153,84,0.0
908722685,0,0,537.07,1093.8,3.6860000000000004,100,153,84,0.0
908722686,0,0,540.73,1093.8,3.667,100,153,84,0.0
908722687,0,0,544.43,1093.8,3.695,100,153,85,0.0
908722688,0,0,548.12,1093.8,3.695,100,153,85,0.0
908722689,0,0,551.82,1093.8,3.695,100,153,85,0.0
908722690,0,0,555.52,1093.8,3.7039999999999997,100,153,84,0.0
908722691,0,0,559.2,1093.8,3.676,100,153,84,0.0
908722692,0,0,562.84,1093.8,3.639,100,153,85,0.0
908722693,0,0,566.49,1093.8,3.658,100,153,85,0.0
908722694,0,0,570.15,1093.8,3.658,100,153,85,0.0
908722695,0,0,573.83,1093.8,3.676,100,153,84,0.0
908722696,0,0,577.49,1093.8,3.667,100,153,84,0.0
908722697,0,0,581.19,1093.8,3.695,100,153,84,0.0
908722698,0,0,584.9,1093.8,3.714,100,153,85,0.0
908722699,0,0,588.65,1093.8,3.742,100,153,85,0.0
908722700,0,0,592.35,1093.8,3.7039999999999997,100,153,85,0.0
908722701,0,0,596.04,1093.8,3.695,100,153,84,0.0
908722702,0,0,599.71,1093.8,3.667,100,153,84,0.0
908722703,0,0,603.43,1093.8,3.714,100,153,85,0.0
908722704,0,0,607.04,1093.8,3.611,100,153,85,0.0
908722705,0,0,610.1,1093.8,3.06,100,153,85,0.0
908722706,0,0,612.87,1093.8,2.7710000000000004,100,153,85,0.0
908722707,0,0,615.54,1093.8,2.6689999999999996,100,153,85,0.0
908722708,0,0,618.49,1093.8,2.958,100,153,85,0.0
908722709,0,0,621.57,1093.8,3.0789999999999997,100,153,84,0.0
908722710,0,0,624.8,1093.8,3.228,100,153,84,0.0
908722711,0,0,627.88,1093.8,3.0789999999999997,100,153,84,0.0
908722712,0,0,631.06,1093.8,3.182,100,153,85,0.0
908722713,0,0,634.3,1093.8,3.238,100,153,85,0.0
908722714,0,0,637.62,1093.8,3.322,100,153,85,0.0
908722715,0,0,641.08,1093.8,3.4619999999999997,100,153,85,0.0
908722716,0,0,644.55,1093.8,3.471,100,153,85,0.0
908722717,0,0,648.1,1093.8,3.5460000000000003,100,153,85,0.0
908722718,0,0,651.69,1093.8,3.592,100,153,85,0.0
908722719,0,0,655.32,1093.8,3.63,100,153,85,0.0
908722720,0,0,659.01,1093.8,3.6860000000000004,100,153,84,0.0
908722721,0,0,662.68,1093.8,3.676,100,153,84,0.0
908722722,0,0,666.35,1093.8,3.658,100,153,84,0.0
908722723,0,0,670.03,1093.8,3.6860000000000004,100,153,85,0.0
908722724,0,0,673.77,1093.8,3.742,100,153,85,0.0
908722725,0,0,677.54,1093.8,3.77,100,153,84,0.0
908722726,0,0,681.32,1093.8,3.779,100,153,84,0.0
908722727,0,0,685.1,1093.8,3.779,100,153,85,0.0
908722728,0,0,688.9,1093.8,3.807,100,153,85,0.0
908722729,0,0,692.74,1093.8,3.835,100,153,84,0.0
908722730,0,0,696.58,1093.8,3.844,100,153,84,0.0
908722731,0,0,700.45,1093.8,3.872,100,153,85,0.0
908722732,0,0,704.34,1093.8,3.8819999999999997,100,153,85,0.0
908722733,0,0,708.14,1093.8,3.807,100,153,85,0.0
908722734,0,0,711.97,1093.8,3.826,100,153,84,0.0
908722735,0,0,715.8,1093.8,3.835,100,153,84,0.0
908722736,0,0,719.64,1093.8,3.835,100,153,84,0.0
908722737,0,0,723.43,1093.8,3.7880000000000003,100,153,84,0.0
908722738,0,0,727.19,1093.8,3.76,100,153,84,0.0
908722739,0,0,730.91,1093.8,3.7230000000000003,100,153,84,0.0
908722740,0,0,734.65,1093.8,3.742,100,153,84,0.0
908722741,0,0,738.41,1093.8,3.7510000000000003,100,153,84,0.0
908722742,0,0,742.12,1093.8,3.714,100,153,84,0.0
908722743,0,0,745.85,1093.8,3.7319999999999998,100,153,84,0.0
908722744,0,0,749.59,1093.8,3.742,100,153,84,0.0
908722745,0,0,753.34,1093.8,3.7510000000000003,100,153,84,0.0
908722746,0,0,757.11,1093.8,3.77,100,154,84,0.0
908722747,0,0,760.87,1093.8,3.76,100,154,84,0.0
908722748,0,0,764.6,1093.8,3.7319999999999998,100,154,84,0.0
908722749,0,0,768.34,1093.8,3.742,100,154,85,0.0
908722750,0,0,772.09,1093.8,3.742,100,154,85,0.0
908722751,0,0,775.84,1093.8,3.7510000000000003,100,154,85,0.0
908722752,0,0,779.59,1093.8,3.7510000000000003,100,154,84,0.0
908722753,0,0,783.32,1093.8,3.7319999999999998,100,154,84,0.0
908722754,0,0,787.03,1093.8,3.7039999999999997,100,154,84,0.0
908722755,0,0,790.71,1093.8,3.6860000000000004,100,154,84,0.0
908722756,0,0,794.41,1093.8,3.695,100,154,84,0.0
908722757,0,0,798.14,1093.8,3.7319999999999998,100,154,84,0.0
908722758,0,0,801.88,1093.8,3.742,100,154,84,0.0
908722759,0,0,805.63,1093.8,3.7510000000000003,100,154,84,0.0
908722760,0,0,809.37,1093.8,3.742,100,154,84,0.0
908722761,0,0,813.12,1093.8,3.7510000000000003,100,154,84,0.0
908722762,0,0,816.87,1093.8,3.742,100,154,84,0.0
908722763,0,0,820.6,1093.8,3.7319999999999998,100,154,84,0.0
908722764,0,0,824.33,1093.8,3.7319999999999998,100,154,85,0.0
908722765,0,0,828.07,1093.8,3.742,100,154,85,0.0
908722766,0,0,831.82,1093.8,3.7510000000000003,100,154,84,0.0
908722767,0,0,835.58,1093.8,3.76,100,154,84,0.0
908722768,0,0,839.32,1093.8,3.742,100,154,84,0.0
908722769,0,0,843.06,1093.8,3.742,100,154,84,0.0
908722770,0,0,846.8,1093.8,3.7319999999999998,100,154,84,0.0
908722771,0,0,850.55,1093.8,3.7510000000000003,100,154,84,0.0
908722772,0,0,854.26,1093.8,3.714,100,154,84,0.0
908722773,0,0,857.91,1093.8,3.648,100,154,84,0.0
908722774,0,0,861.5,1093.8,3.583,100,154,84,0.0
908722775,0,0,865.13,1093.8,3.639,100,154,84,0.0
908722776,0,0,868.82,1093.8,3.6860000000000004,100,154,84,0.0
908722777,0,0,872.53,1093.8,3.714,100,154,84,0.0
908722778,0,0,876.19,1093.8,3.658,100,154,84,0.0
908722779,0,0,879.91,1093.8,3.714,100,154,84,0.0
908722780,0,0,883.66,1093.8,3.7510000000000003,100,154,84,0.0
908722781,0,0,887.39,1093.8,3.7319999999999998,100,154,84,0.0
908722782,0,0,891.1,1093.8,3.714,100,154,84,0.0
908722783,0,0,894.83,1093.8,3.7319999999999998,100,154,84,0.0
908722784,0,0,898.55,1093.8,3.7230000000000003,100,154,84,0.0
908722785,0,0,902.28,1093.8,3.7230000000000003,100,154,84,0.0
908722786,0,0,906.03,1093.8,3.7510000000000003,100,154,84,0.0
908722787,0,0,909.79,1093.8,3.76,100,154,84,0.0
908722788,0,0,913.57,1093.8,3.779,100,154,84,0.0
908722789,0,0,917.35,1093.8,3.779,100,154,84,0.0
908722790,0,0,921.12,1093.8,3.77,100,154,84,0.0
908722791,0,0,924.88,1093.8,3.76,100,154,84,0.0
908722792,0,0,928.59,1093.8,3.714,100,154,84,0.0
908722793,0,0,932.3,1093.8,3.714,100,154,84,0.0
908722794,0,0,935.99,1093.8,3.6860000000000004,100,154,84,0.0
908722795,0,0,939.7,1093.8,3.714,100,154,84,0.0
908722796,0,0,943.44,1093.8,3.742,100,154,84,0.0
908722797,0,0,947.15,1093.8,3.7039999999999997,100,154,84,0.0
908722798,0,0,950.88,1093.8,3.7230000000000003,100,154,84,0.0
908722799,0,0,954.6,1093.8,3.7319999999999998,100,154,84,0.0
908722800,0,0,958.35,1093.8,3.742,100,154,84,0.0
908722801,0,0,962.09,1093.8,3.742,100,154,84,0.0
908722802,0,0,965.84,1093.8,3.7510000000000003,100,154,84,0.0
908722803,0,0,969.57,1093.8,3.7319999999999998,100,154,84,0.0
908722804,0,0,973.28,1093.8,3.714,100,154,84,0.0
908722805,0,0,976.99,1093.8,3.7039999999999997,100,154,84,0.0
908722806,0,0,980.64,1093.8,3.648,100,154,84,0.0
908722807,0,0,984.31,1093.8,3.676,100,154,84,0.0
908722808,0,0,988.0,1093.8,3.6860000000000004,100,154,84,0.0
908722809,0,0,991.71,1093.8,3.714,100,154,84,0.0
908722810,0,0,995.42,1093.8,3.7039999999999997,100,154,84,0.0
908722811,0,0,999.1,1093.8,3.6860000000000004,100,154,84,0.0
908722812,0,0,1002.75,1093.8,3.648,100,154,84,0.0
908722813,0,0,1006.36,1093.8,3.602,100,154,84,0.0
908722814,0,0,1009.95,1093.8,3.592,100,154,84,0.0
908722815,0,0,1013.54,1093.8,3.592,100,154,83,0.0
908722816,0,0,1017.17,1093.8,3.63,100,154,83,0.0
908722817,0,0,1020.8,1093.8,3.63,100,154,83,0.0
908722818,0,0,1024.43,1093.8,3.63,100,154,83,0.0
908722819,0,0,1028.09,1093.8,3.667,100,154,84,0.0
908722820,0,0,1031.77,1093.8,3.676,100,154,84,0.0
908722821,0,0,1035.44,1093.8,3.667,100,154,84,0.0
908722822,0,0,1039.11,1093.8,3.676,100,154,84,0.0
908722823,0,0,1042.83,1093.8,3.714,100,154,84,0.0
908722824,0,0,1046.48,1093.8,3.658,100,154,84,0.0
908722825,0,0,1050.15,1093.8,3.667,100,154,84,0.0
908722826,0,0,1053.83,1093.8,3.676,100,154,84,0.0
908722827,0,0,1057.53,1093.8,3.7039999999999997,100,154,84,0.0
908722828,0,0,1061.26,1093.8,3.7319999999999998,100,154,84,0.0
908722829,0,0,1064.99,1093.8,3.7230000000000003,100,154,83,0.0
908722830,0,0,1068.7,1093.8,3.714,100,154,83,0.0
908722831,0,0,1072.42,1093.8,3.7230000000000003,100,154,84,0.0
908722832,0,0,1076.16,1093.8,3.742,100,154,84,0.0
908722833,0,0,1079.89,1093.8,3.7230000000000003,100,154,84,0.0
908722834,0,0,1083.59,1093.8,3.7039999999999997,100,154,84,0.0
908722835,0,0,1087.29,1093.8,3.695,100,155,84,0.0
908722836,0,0,1091.03,1093.8,3.742,100,155,84,0.0
908722837,0,0,1094.74,1093.8,3.714,100,155,83,0.0
908722838,0,0,1098.47,1093.8,3.7319999999999998,100,155,83,0.0
908722839,0,0,1102.21,1093.8,3.7319999999999998,100,155,83,0.0
908722840,0,0,1105.96,1093.8,3.7510000000000003,100,155,84,0.0
908722841,0,0,1109.72,1093.8,3.76,100,155,84,0.0
908722842,0,0,1113.47,1093.8,3.7510000000000003,100,155,84,0.0
908722843,0,0,1117.21,1093.8,3.742,100,155,84,0.0
908722844,0,0,1120.98,1093.8,3.77,100,155,84,0.0
908722845,0,0,1124.75,1093.8,3.77,100,155,84,0.0
908722846,0,0,1128.52,1093.8,3.77,100,155,84,0.0
908722847,0,0,1132.29,1093.8,3.77,100,155,84,0.0
908722848,0,0,1136.04,1093.8,3.7510000000000003,100,155,84,0.0
908722849,0,0,1139.78,1093.8,3.742,100,155,84,0.0
908722850,0,0,1143.47,1093.8,3.6860000000000004,100,155,84,0.0
908722851,0,0,1147.19,1093.8,3.7230000000000003,100,155,84,0.0
908722852,0,0,1150.94,1093.8,3.7510000000000003,100,155,85,0.0
908722853,0,0,1154.64,1093.8,3.7039999999999997,100,155,85,0.0
908722854,0,0,1158.38,1093.8,3.7319999999999998,100,155,85,0.0
908722855,0,0,1161.93,1093.8,3.555,100,155,85,0.0
908722856,0,0,1165.36,1093.8,3.424,100,155,85,0.0
908722857,0,0,1168.78,1093.8,3.424,100,155,85,0.0
908722858,0,0,1172.23,1093.8,3.452,100,155,84,0.0
908722859,0,0,1175.72,1093.8,3.48,100,155,84,0.0
908722860,0,0,1179.25,1093.8,3.536,100,155,84,0.0
908722861,0,0,1182.79,1093.8,3.536,100,155,84,0.0
908722862,0,0,1186.37,1093.8,3.583,100,155,84,0.0
908722863,0,0,1189.99,1093.8,3.62,100,155,84,0.0
908722864,0,0,1193.66,1093.8,3.667,100,155,84,0.0
908722865,0,0,1197.28,1093.8,3.62,100,155,84,0.0
908722866,0,0,1200.89,1093.8,3.611,100,155,84,0.0
908722867,0,0,1204.5,1093.8,3.611,100,155,84,0.0
908722868,0,0,1208.13,1093.8,3.63,100,155,84,0.0
908722869,0,0,1211.77,1093.8,3.639,100,155,84,0.0
908722870,0,0,1215.43,1093.8,3.667,100,155,84,0.0
908722871,0,0,1219.12,1093.8,3.6860000000000004,100,155,84,0.0
908722872,0,0,1222.81,1093.8,3.695,100,155,84,0.0
908722873,0,0,1226.53,1093.8,3.714,100,155,84,0.0
908722874,0,0,1230.25,1093.8,3.7230000000000003,100,155,84,0.0
908722875,0,0,1233.99,1093.8,3.742,100,155,84,0.0
908722876,0,0,1237.71,1093.8,3.714,100,155,84,0.0
908722877,0,0,1241.42,1093.8,3.714,100,155,84,0.0
908722878,0,0,1245.13,1093.8,3.714,100,155,84,0.0
908722879,0,0,1248.82,1093.8,3.6860000000000004,100,155,84,0.0
908722880,0,0,1252.51,1093.8,3.695,100,155,84,0.0
908722881,0,0,1256.23,1093.8,3.714,100,155,84,0.0
908722882,0,0,1259.91,1093.8,3.6860000000000004,100,155,84,0.0
908722883,0,0,1263.59,1093.8,3.676,100,155,84,0.0
908722884,0,0,1267.24,1093.8,3.648,100,155,84,0.0
908722885,0,0,1270.9,1093.8,3.667,100,155,84,0.0
908722886,0,0,1274.6,1093.8,3.695,100,155,84,0.0
908722887,0,0,1278.3,1093.8,3.7039999999999997,100,155,84,0.0
908722888,0,0,1282.0,1093.8,3.695,100,155,84,0.0
908722889,0,0,1285.69,1093.8,3.695,100,155,84,0.0
908722890,0,0,1289.38,1093.8,3.6860000000000004,100,155,84,0.0
908722891,0,0,1293.1,1093.8,3.7230000000000003,100,155,84,0.0
908722892,0,0,1296.84,1093.8,3.7319999999999998,100,155,84,0.0
908722893,0,0,1300.55,1093.8,3.714,100,155,84,0.0
908722894,0,0,1304.24,1093.8,3.695,100,155,84,0.0
908722895,0,0,1307.93,1093.8,3.6860000000000004,100,155,84,0.0
908722896,0,0,1311.64,1093.8,3.7039999999999997,100,155,84,0.0
908722897,0,0,1315.37,1093.8,3.742,100,155,84,0.0
908722898,0,0,1319.09,1093.8,3.714,100,155,84,0.0
908722899,0,0,1322.87,1093.8,3.779,100,155,84,0.0
908722900,0,0,1326.63,1093.8,3.76,100,155,84,0.0
908722901,0,0,1330.36,1093.8,3.7319999999999998,100,155,84,0.0
908722902,0,0,1334.09,1093.8,3.7319999999999998,100,155,84,0.0
908722903,0,0,1337.82,1093.8,3.7319999999999998,100,155,84,0.0
908722904,0,0,1341.59,1093.8,3.77,100,155,84,0.0
908722905,0,0,1345.32,1093.8,3.7230000000000003,100,155,84,0.0
908722906,0,0,1349.07,1093.8,3.7510000000000003,100,155,84,0.0
908722907,0,0,1352.85,1093.8,3.779,100,155,84,0.0
908722908,0,0,1356.61,1093.8,3.76,100,155,84,0.0
908722909,0,0,1360.18,1093.8,3.574,100,155,84,0.0
908722910,0,0,1363.76,1093.8,3.583,100,155,84,0.0
908722911,0,0,1367.37,1093.8,3.602,100,155,84,0.0
908722912,0,0,1370.98,1093.8,3.611,100,155,84,0.0
908722913,0,0,1374.63,1093.8,3.648,100,155,84,0.0
908722914,0,0,1378.25,1093.8,3.63,100,155,84,0.0
908722915,0,0,1381.87,1093.8,3.62,100,155,84,0.0
908722916,0,0,1385.47,1093.8,3.592,100,155,84,0.0
908722917,0,0,1389.06,1093.8,3.592,100,155,84,0.0
908722918,0,0,1392.69,1093.8,3.63,100,155,84,0.0
908722919,0,0,1396.21,1093.8,3.5180000000000002,100,155,84,0.0
908722920,0,0,1399.75,1093.8,3.5460000000000003,100,155,85,0.0
908722921,0,0,1403.3,1093.8,3.5460000000000003,100,155,85,0.0
908722922,0,0,1406.87,1093.8,3.574,100,155,85,0.0
908722923,0,0,1410.46,1093.8,3.592,100,155,84,0.0
908722924,0,0,1414.1,1093.8,3.639,100,155,84,0.0
908722925,0,0,1417.77,1093.8,3.667,100,155,85,0.0
908722926,0,0,1421.46,1093.8,3.695,100,156,85,0.0
908722927,0,0,1425.16,1093.8,3.695,100,156,84,0.0
908722928,0,0,1428.84,1093.8,3.676,100,156,83,0.0
908722929,0,0,1432.29,1093.8,3.452,100,156,83,0.0
908722930,0,0,1435.79,1093.8,3.4989999999999997,100,156,83,0.0
908722931,0,0,1439.32,1093.8,3.536,100,156,83,0.0
908722932,0,0,1442.95,1093.8,3.62,100,156,83,0.0
908722933,0,0,1446.58,1093.8,3.639,100,156,83,0.0
908722934,0,0,1450.23,1093.8,3.648,100,156,84,0.0
908722935,0,0,1453.87,1093.8,3.639,100,156,84,0.0
908722936,0,0,1457.52,1093.8,3.648,100,156,83,0.0
908722937,0,0,1461.18,1093.8,3.658,100,156,83,0.0
908722938,0,0,1464.86,1093.8,3.6860000000000004,100,156,83,0.0
908722939,0,0,1468.59,1093.8,3.7319999999999998,100,156,83,0.0
908722940,0,0,1472.35,1093.8,3.7510000000000003,100,156,83,0.0
908722941,0,0,1476.04,1093.8,3.695,100,156,83,0.0
908722942,0,0,1479.7,1093.8,3.658,100,156,83,0.0
908722943,0,0,1483.33,1093.8,3.63,100,156,84,0.0
908722944,0,0,1486.95,1093.8,3.62,100,156,84,0.0
908722945,0,0,1490.56,1093.8,3.611,100,156,84,0.0
908722946,0,0,1494.18,1093.8,3.62,100,156,84,0.0
908722947,0,0,1497.83,1093.8,3.648,100,156,84,0.0
908722948,0,0,1501.42,1093.8,3.592,100,156,84,0.0
908722949,0,0,1505.04,1093.8,3.62,100,156,84,0.0
908722950,0,0,1508.67,1093.8,3.63,100,156,84,0.0
908722951,0,0,1512.31,1093.8,3.639,100,156,84,0.0
908722952,0,0,1515.97,1093.8,3.658,100,156,84,0.0
908722953,0,0,1519.62,1093.8,3.658,100,156,84,0.0
908722954,0,0,1523.28,1093.8,3.658,100,156,84,0.0
908722955,0,0,1526.94,1093.8,3.658,100,156,84,0.0
