Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,13,record,timestamp,"908739398",s,distance,"13.38",m,altitude,"1098.0",m,speed,"2.818",m/s,unknown,"0",,unknown,"100",,heart_rate,"114",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.818",m/s,
Data,13,record,timestamp,"908739399",s,distance,"16.15",m,altitude,"1098.0",m,speed,"2.771",m/s,unknown,"0",,unknown,"100",,heart_rate,"114",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"908739400",s,distance,"19.03",m,altitude,"1098.0",m,speed,"2.874",m/s,unknown,"0",,unknown,"100",,heart_rate,"114",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.874",m/s,
Data,13,record,timestamp,"908739401",s,distance,"21.9",m,altitude,"1098.0",m,speed,"2.874",m/s,unknown,"0",,unknown,"100",,heart_rate,"114",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.874",m/s,
Data,13,record,timestamp,"908739402",s,distance,"24.66",m,altitude,"1098.0",m,speed,"2.762",m/s,unknown,"0",,unknown,"100",,heart_rate,"115",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908739403",s,distance,"27.26",m,altitude,"1098.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"115",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908739404",s,distance,"29.85",m,altitude,"1098.0",m,speed,"2.585",m/s,unknown,"0",,unknown,"100",,heart_rate,"115",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.585",m/s,
Data,13,record,timestamp,"908739405",s,distance,"32.45",m,altitude,"1098.0",m,speed,"2.594",m/s,unknown,"0",,unknown,"100",,heart_rate,"115",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.594",m/s,
Data,13,record,timestamp,"908739406",s,distance,"35.06",m,altitude,"1098.0",m,speed,"2.613",m/s,unknown,"0",,unknown,"100",,heart_rate,"115",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.613",m/s,
Data,13,record,timestamp,"908739407",s,distance,"37.68",m,altitude,"1098.0",m,speed,"2.622",m/s,unknown,"0",,unknown,"100",,heart_rate,"117",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"908739408",s,distance,"40.31",m,altitude,"1098.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"117",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908739409",s,distance,"42.87",m,altitude,"1098.0",m,speed,"2.566",m/s,unknown,"0",,unknown,"100",,heart_rate,"121",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.566",m/s,
Data,13,record,timestamp,"908739410",s,distance,"45.38",m,altitude,"1098.0",m,speed,"2.501",m/s,unknown,"0",,unknown,"100",,heart_rate,"121",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.501",m/s,
Data,13,record,timestamp,"908739411",s,distance,"47.89",m,altitude,"1098.0",m,speed,"2.519",m/s,unknown,"0",,unknown,"100",,heart_rate,"127",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.519",m/s,
Data,13,record,timestamp,"908739412",s,distance,"50.47",m,altitude,"1098.0",m,speed,"2.575",m/s,unknown,"0",,unknown,"100",,heart_rate,"130",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.575",m/s,
Data,13,record,timestamp,"908739413",s,distance,"53.08",m,altitude,"1098.0",m,speed,"2.603",m/s,unknown,"0",,unknown,"100",,heart_rate,"132",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.603",m/s,
Data,13,record,timestamp,"908739414",s,distance,"55.69",m,altitude,"1098.0",m,speed,"2.622",m/s,unknown,"0",,unknown,"100",,heart_rate,"132",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"908739415",s,distance,"58.32",m,altitude,"1098.0",m,speed,"2.622",m/s,unknown,"0",,unknown,"100",,heart_rate,"137",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.622",m/s,
Data,13,record,timestamp,"908739416",s,distance,"60.95",m,altitude,"1098.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"137",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908739417",s,distance,"63.58",m,altitude,"1098.0",m,speed,"2.631",m/s,unknown,"0",,unknown,"100",,heart_rate,"139",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.631",m/s,
Data,13,record,timestamp,"908739418",s,distance,"66.22",m,altitude,"1098.0",m,speed,"2.641",m/s,unknown,"0",,unknown,"100",,heart_rate,"142",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.641",m/s,
Data,13,record,timestamp,"908739419",s,distance,"68.87",m,altitude,"1098.0",m,speed,"2.65",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.65",m/s,
Data,13,record,timestamp,"908739420",s,distance,"71.54",m,altitude,"1098.0",m,speed,"2.669",m/s,unknown,"0",,unknown,"100",,heart_rate,"143",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.669",m/s,
Data,13,record,timestamp,"908739421",s,distance,"74.22",m,altitude,"1098.0",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"145",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908739422",s,distance,"76.89",m,altitude,"1098.0",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908739423",s,distance,"79.57",m,altitude,"1098.0",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"146",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908739424",s,distance,"82.27",m,altitude,"1098.0",m,speed,"2.697",m/s,unknown,"0",,unknown,"100",,heart_rate,"147",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908739425",s,distance,"85.0",m,altitude,"1098.0",m,speed,"2.734",m/s,unknown,"0",,unknown,"100",,heart_rate,"148",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908739426",s,distance,"87.76",m,altitude,"1098.0",m,speed,"2.753",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.753",m/s,
Data,13,record,timestamp,"908739427",s,distance,"90.54",m,altitude,"1098.0",m,speed,"2.781",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"908739428",s,distance,"93.3",m,altitude,"1098.0",m,speed,"2.762",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908739429",s,distance,"96.08",m,altitude,"1098.0",m,speed,"2.781",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"908739430",s,distance,"98.85",m,altitude,"1098.0",m,speed,"2.771",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"908739431",s,distance,"101.65",m,altitude,"1098.0",m,speed,"2.799",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908739432",s,distance,"104.46",m,altitude,"1098.0",m,speed,"2.809",m/s,unknown,"0",,unknown,"100",,heart_rate,"151",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908739433",s,distance,"107.31",m,altitude,"1098.0",m,speed,"2.846",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.846",m/s,
Data,13,record,timestamp,"908739434",s,distance,"110.17",m,altitude,"1098.0",m,speed,"2.865",m/s,unknown,"0",,unknown,"100",,heart_rate,"152",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.865",m/s,
Data,13,record,timestamp,"908739435",s,distance,"113.04",m,altitude,"1098.0",m,speed,"2.874",m/s,unknown,"0",,unknown,"100",,heart_rate,"153",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.874",m/s,
Data,13,record,timestamp,"908739436",s,distance,"115.91",m,altitude,"1098.0",m,speed,"2.865",m/s,unknown,"0",,unknown,"100",,heart_rate,"153",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.865",m/s,
Data,13,record,timestamp,"908739437",s,distance,"118.77",m,altitude,"1098.0",m,speed,"2.865",m/s,unknown,"0",,unknown,"100",,heart_rate,"153",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.865",m/s,
Data,13,record,timestamp,"908739438",s,distance,"121.63",m,altitude,"1098.0",m,speed,"2.855",m/s,unknown,"0",,unknown,"100",,heart_rate,"153",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.855",m/s,
Data,13,record,timestamp,"908739439",s,distance,"124.47",m,altitude,"1098.0",m,speed,"2.846",m/s,unknown,"0",,unknown,"100",,heart_rate,"153",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.846",m/s,
Data,13,record,timestamp,"908739440",s,distance,"127.31",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739441",s,distance,"130.13",m,altitude,"1098.0",m,speed,"2.818",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.818",m/s,
Data,13,record,timestamp,"908739442",s,distance,"132.94",m,altitude,"1098.0",m,speed,"2.818",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.818",m/s,
Data,13,record,timestamp,"908739443",s,distance,"135.75",m,altitude,"1098.0",m,speed,"2.809",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.809",m/s,
Data,13,record,timestamp,"908739444",s,distance,"138.55",m,altitude,"1098.0",m,speed,"2.799",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908739445",s,distance,"141.35",m,altitude,"1098.0",m,speed,"2.799",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908739446",s,distance,"144.15",m,altitude,"1098.0",m,speed,"2.799",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908739447",s,distance,"146.93",m,altitude,"1098.0",m,speed,"2.781",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"908739448",s,distance,"149.71",m,altitude,"1098.0",m,speed,"2.771",m/s,unknown,"0",,unknown,"100",,heart_rate,"154",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.771",m/s,
Data,13,record,timestamp,"908739449",s,distance,"152.47",m,altitude,"1098.0",m,speed,"2.762",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908739450",s,distance,"155.22",m,altitude,"1098.0",m,speed,"2.753",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.753",m/s,
Data,13,record,timestamp,"908739451",s,distance,"157.95",m,altitude,"1098.0",m,speed,"2.734",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908739452",s,distance,"160.66",m,altitude,"1098.0",m,speed,"2.706",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.706",m/s,
Data,13,record,timestamp,"908739453",s,distance,"163.35",m,altitude,"1098.0",m,speed,"2.697",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908739454",s,distance,"166.05",m,altitude,"1098.0",m,speed,"2.697",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908739455",s,distance,"168.74",m,altitude,"1098.0",m,speed,"2.687",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908739456",s,distance,"171.41",m,altitude,"1098.0",m,speed,"2.678",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.678",m/s,
Data,13,record,timestamp,"908739457",s,distance,"174.1",m,altitude,"1098.0",m,speed,"2.687",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908739458",s,distance,"176.79",m,altitude,"1098.0",m,speed,"2.687",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.687",m/s,
Data,13,record,timestamp,"908739459",s,distance,"179.49",m,altitude,"1098.0",m,speed,"2.697",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.697",m/s,
Data,13,record,timestamp,"908739460",s,distance,"182.22",m,altitude,"1098.0",m,speed,"2.734",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.734",m/s,
Data,13,record,timestamp,"908739461",s,distance,"184.98",m,altitude,"1098.0",m,speed,"2.762",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.762",m/s,
Data,13,record,timestamp,"908739462",s,distance,"187.76",m,altitude,"1098.0",m,speed,"2.781",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.781",m/s,
Data,13,record,timestamp,"908739463",s,distance,"190.56",m,altitude,"1098.0",m,speed,"2.799",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.799",m/s,
Data,13,record,timestamp,"908739464",s,distance,"193.35",m,altitude,"1098.0",m,speed,"2.79",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"87",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908739465",s,distance,"196.14",m,altitude,"1098.0",m,speed,"2.79",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.79",m/s,
Data,13,record,timestamp,"908739466",s,distance,"198.97",m,altitude,"1098.0",m,speed,"2.827",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"908739467",s,distance,"201.8",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"88",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739468",s,distance,"204.66",m,altitude,"1098.0",m,speed,"2.855",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.855",m/s,
Data,13,record,timestamp,"908739469",s,distance,"207.52",m,altitude,"1098.0",m,speed,"2.865",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.865",m/s,
Data,13,record,timestamp,"908739470",s,distance,"210.39",m,altitude,"1098.0",m,speed,"2.865",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.865",m/s,
Data,13,record,timestamp,"908739471",s,distance,"213.22",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739472",s,distance,"216.06",m,altitude,"1098.0",m,speed,"2.827",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"908739473",s,distance,"218.87",m,altitude,"1098.0",m,speed,"2.818",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.818",m/s,
Data,13,record,timestamp,"908739474",s,distance,"221.7",m,altitude,"1098.0",m,speed,"2.827",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"90",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.827",m/s,
Data,13,record,timestamp,"908739475",s,distance,"224.53",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"90",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739476",s,distance,"227.37",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739477",s,distance,"230.21",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739478",s,distance,"233.04",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"89",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739479",s,distance,"235.88",m,altitude,"1098.0",m,speed,"2.837",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"90",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.837",m/s,
Data,13,record,timestamp,"908739480",s,distance,"238.7",m,altitude,"1098.0",m,speed,"2.818",m/s,unknown,"0",,unknown,"100",,heart_rate,"155",bpm,cadence,"90",rpm,fractional_cadence,"0.5",rpm,enhanced_altitude,"1098.0",m,enhanced_speed,"2.818",m/s,
