Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,13,record,timestamp,"908721818",s,position_lat,"609390982",semicircles,position_long,"-1361721103",semicircles,distance,"273.91",m,altitude,"1083.4",m,speed,"3.583",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"3.583",m/s,
Data,13,record,timestamp,"908721819",s,position_lat,"609390791",semicircles,position_long,"-1361721729",semicircles,distance,"277.99",m,altitude,"1083.4",m,speed,"3.592",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"3.592",m/s,
Data,13,record,timestamp,"908721820",s,position_lat,"609390591",semicircles,position_long,"-1361722391",semicircles,distance,"282.3",m,altitude,"1083.2",m,speed,"3.611",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.611",m/s,
Data,13,record,timestamp,"908721821",s,position_lat,"609390375",semicircles,position_long,"-1361723089",semicircles,distance,"286.87",m,altitude,"1083.2",m,speed,"3.63",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.63",m/s,
Data,13,record,timestamp,"908721822",s,position_lat,"609390176",semicircles,position_long,"-1361723756",semicircles,distance,"291.21",m,altitude,"1083.2",m,speed,"3.667",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.667",m/s,
Data,13,record,timestamp,"908721823",s,position_lat,"609390008",semicircles,position_long,"-1361724410",semicircles,distance,"295.35",m,altitude,"1083.2",m,speed,"3.667",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.667",m/s,
Data,13,record,timestamp,"908721824",s,position_lat,"609389845",semicircles,position_long,"-1361725045",semicircles,distance,"299.38",m,altitude,"1083.2",m,speed,"3.667",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.667",m/s,
Data,13,record,timestamp,"908721825",s,position_lat,"609389667",semicircles,position_long,"-1361725674",semicircles,distance,"303.43",m,altitude,"1083.2",m,speed,"3.676",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.676",m/s,
Data,13,record,timestamp,"908721826",s,position_lat,"609389509",semicircles,position_long,"-1361726339",semicircles,distance,"307.6",m,altitude,"1083.2",m,speed,"3.686",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.686",m/s,
Data,13,record,timestamp,"908721827",s,position_lat,"609389353",semicircles,position_long,"-1361727005",semicircles,distance,"311.78",m,altitude,"1083.2",m,speed,"3.714",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.714",m/s,
Data,13,record,timestamp,"908721828",s,position_lat,"609389203",semicircles,position_long,"-1361727691",semicircles,distance,"316.04",m,altitude,"1083.0",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.0",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721829",s,position_lat,"609389078",semicircles,position_long,"-1361728299",semicircles,distance,"319.79",m,altitude,"1083.0",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.0",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721830",s,position_lat,"609388971",semicircles,position_long,"-1361728920",semicircles,distance,"323.57",m,altitude,"1082.8",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721831",s,position_lat,"609388846",semicircles,position_long,"-1361729571",semicircles,distance,"327.57",m,altitude,"1082.8",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721832",s,position_lat,"609388735",semicircles,position_long,"-1361730186",semicircles,distance,"331.33",m,altitude,"1082.8",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721833",s,position_lat,"609388587",semicircles,position_long,"-1361730804",semicircles,distance,"335.21",m,altitude,"1082.8",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721834",s,position_lat,"609388411",semicircles,position_long,"-1361731401",semicircles,distance,"339.08",m,altitude,"1082.8",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721835",s,position_lat,"609388268",semicircles,position_long,"-1361732003",semicircles,distance,"342.86",m,altitude,"1082.8",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721836",s,position_lat,"609388120",semicircles,position_long,"-1361732647",semicircles,distance,"346.89",m,altitude,"1082.8",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721837",s,position_lat,"609388000",semicircles,position_long,"-1361733276",semicircles,distance,"350.75",m,altitude,"1082.8",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721838",s,position_lat,"609387898",semicircles,position_long,"-1361733926",semicircles,distance,"354.69",m,altitude,"1082.8",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721839",s,position_lat,"609387790",semicircles,position_long,"-1361734603",semicircles,distance,"358.78",m,altitude,"1082.8",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721840",s,position_lat,"609387715",semicircles,position_long,"-1361735305",semicircles,distance,"362.97",m,altitude,"1082.8",m,speed,"3.779",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.779",m/s,
Data,13,record,timestamp,"908721841",s,position_lat,"609387644",semicircles,position_long,"-1361736011",semicircles,distance,"367.16",m,altitude,"1082.8",m,speed,"3.798",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.798",m/s,
Data,13,record,timestamp,"908721842",s,position_lat,"609387591",semicircles,position_long,"-1361736698",semicircles,distance,"371.23",m,altitude,"1082.8",m,speed,"3.807",m/s,unknown,"0",,unknown,"100",,heart_rate,"149",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.807",m/s,
Data,13,record,timestamp,"908721843",s,position_lat,"609387562",semicircles,position_long,"-1361737396",semicircles,distance,"375.33",m,altitude,"1082.8",m,speed,"3.816",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.816",m/s,
Data,13,record,timestamp,"908721844",s,position_lat,"609387522",semicircles,position_long,"-1361738073",semicircles,distance,"379.33",m,altitude,"1082.8",m,speed,"3.816",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.816",m/s,
Data,13,record,timestamp,"908721845",s,position_lat,"609387494",semicircles,position_long,"-1361738733",semicircles,distance,"383.21",m,altitude,"1082.8",m,speed,"3.826",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.826",m/s,
Data,13,record,timestamp,"908721846",s,position_lat,"609387464",semicircles,position_long,"-1361739380",semicircles,distance,"387.01",m,altitude,"1082.8",m,speed,"3.826",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1082.8",m,enhanced_speed,"3.826",m/s,
Data,13,record,timestamp,"908721847",s,position_lat,"609387460",semicircles,position_long,"-1361740032",semicircles,distance,"390.84",m,altitude,"1083.2",m,speed,"3.826",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.2",m,enhanced_speed,"3.826",m/s,
Data,13,record,timestamp,"908721848",s,position_lat,"609387463",semicircles,position_long,"-1361740672",semicircles,distance,"394.59",m,altitude,"1083.4",m,speed,"3.826",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.4",m,enhanced_speed,"3.826",m/s,
Data,13,record,timestamp,"908721849",s,position_lat,"609387449",semicircles,position_long,"-1361741309",semicircles,distance,"398.33",m,altitude,"1083.6",m,speed,"3.816",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.6",m,enhanced_speed,"3.816",m/s,
Data,13,record,timestamp,"908721850",s,position_lat,"609387447",semicircles,position_long,"-1361741949",semicircles,distance,"402.09",m,altitude,"1083.8",m,speed,"3.807",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1083.8",m,enhanced_speed,"3.807",m/s,
Data,13,record,timestamp,"908721851",s,position_lat,"609387456",semicircles,position_long,"-1361742553",semicircles,distance,"405.63",m,altitude,"1084.0",m,speed,"3.788",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"3.788",m/s,
Data,13,record,timestamp,"908721852",s,position_lat,"609387473",semicircles,position_long,"-1361743145",semicircles,distance,"409.11",m,altitude,"1084.0",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.0",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721853",s,position_lat,"609387469",semicircles,position_long,"-1361743747",semicircles,distance,"412.64",m,altitude,"1084.2",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721854",s,position_lat,"609387450",semicircles,position_long,"-1361744324",semicircles,distance,"416.04",m,altitude,"1084.2",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721855",s,position_lat,"609387441",semicircles,position_long,"-1361744934",semicircles,distance,"419.62",m,altitude,"1084.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721856",s,position_lat,"609387431",semicircles,position_long,"-1361745561",semicircles,distance,"423.3",m,altitude,"1084.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721857",s,position_lat,"609387424",semicircles,position_long,"-1361746163",semicircles,distance,"426.84",m,altitude,"1084.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721858",s,position_lat,"609387361",semicircles,position_long,"-1361746756",semicircles,distance,"430.36",m,altitude,"1084.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721859",s,position_lat,"609387264",semicircles,position_long,"-1361747324",semicircles,distance,"433.82",m,altitude,"1084.4",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721860",s,position_lat,"609387262",semicircles,position_long,"-1361747875",semicircles,distance,"436.99",m,altitude,"1084.4",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721861",s,position_lat,"609387282",semicircles,position_long,"-1361748465",semicircles,distance,"440.39",m,altitude,"1084.4",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.4",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721862",s,position_lat,"609387354",semicircles,position_long,"-1361749081",semicircles,distance,"444.01",m,altitude,"1084.6",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.6",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721863",s,position_lat,"609387426",semicircles,position_long,"-1361749667",semicircles,distance,"447.45",m,altitude,"1084.8",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1084.8",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721864",s,position_lat,"609387485",semicircles,position_long,"-1361750307",semicircles,distance,"451.21",m,altitude,"1085.0",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.0",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721865",s,position_lat,"609387512",semicircles,position_long,"-1361750977",semicircles,distance,"455.12",m,altitude,"1085.0",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.0",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721866",s,position_lat,"609387611",semicircles,position_long,"-1361751671",semicircles,distance,"459.09",m,altitude,"1085.2",m,speed,"3.723",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.2",m,enhanced_speed,"3.723",m/s,
Data,13,record,timestamp,"908721867",s,position_lat,"609387688",semicircles,position_long,"-1361752353",semicircles,distance,"463.07",m,altitude,"1085.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721868",s,position_lat,"609387718",semicircles,position_long,"-1361752930",semicircles,distance,"466.44",m,altitude,"1085.2",m,speed,"3.732",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"85",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.2",m,enhanced_speed,"3.732",m/s,
Data,13,record,timestamp,"908721869",s,position_lat,"609387743",semicircles,position_long,"-1361753544",semicircles,distance,"470.05",m,altitude,"1085.2",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.2",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721870",s,position_lat,"609387698",semicircles,position_long,"-1361754179",semicircles,distance,"473.8",m,altitude,"1085.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721871",s,position_lat,"609387644",semicircles,position_long,"-1361754818",semicircles,distance,"477.59",m,altitude,"1085.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721872",s,position_lat,"609387615",semicircles,position_long,"-1361755484",semicircles,distance,"481.5",m,altitude,"1085.8",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1085.8",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721873",s,position_lat,"609387639",semicircles,position_long,"-1361756126",semicircles,distance,"485.28",m,altitude,"1086.0",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.0",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721874",s,position_lat,"609387678",semicircles,position_long,"-1361756732",semicircles,distance,"488.84",m,altitude,"1086.2",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.2",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721875",s,position_lat,"609387709",semicircles,position_long,"-1361757338",semicircles,distance,"492.41",m,altitude,"1086.2",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.2",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721876",s,position_lat,"609387719",semicircles,position_long,"-1361757925",semicircles,distance,"495.86",m,altitude,"1086.2",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.2",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721877",s,position_lat,"609387719",semicircles,position_long,"-1361758551",semicircles,distance,"499.54",m,altitude,"1086.2",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.2",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721878",s,position_lat,"609387703",semicircles,position_long,"-1361759201",semicircles,distance,"503.36",m,altitude,"1086.2",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.2",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721879",s,position_lat,"609387661",semicircles,position_long,"-1361759828",semicircles,distance,"507.05",m,altitude,"1086.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721880",s,position_lat,"609387609",semicircles,position_long,"-1361760477",semicircles,distance,"510.9",m,altitude,"1086.6",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.6",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721881",s,position_lat,"609387564",semicircles,position_long,"-1361761145",semicircles,distance,"514.84",m,altitude,"1086.6",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.6",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721882",s,position_lat,"609387534",semicircles,position_long,"-1361761789",semicircles,distance,"518.63",m,altitude,"1086.8",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721883",s,position_lat,"609387545",semicircles,position_long,"-1361762434",semicircles,distance,"522.42",m,altitude,"1086.8",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1086.8",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721884",s,position_lat,"609387566",semicircles,position_long,"-1361763084",semicircles,distance,"526.24",m,altitude,"1087.0",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721885",s,position_lat,"609387591",semicircles,position_long,"-1361763758",semicircles,distance,"530.2",m,altitude,"1087.0",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721886",s,position_lat,"609387626",semicircles,position_long,"-1361764420",semicircles,distance,"534.09",m,altitude,"1087.0",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.0",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721887",s,position_lat,"609387661",semicircles,position_long,"-1361765061",semicircles,distance,"537.87",m,altitude,"1087.2",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721888",s,position_lat,"609387693",semicircles,position_long,"-1361765650",semicircles,distance,"541.33",m,altitude,"1087.2",m,speed,"3.77",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.2",m,enhanced_speed,"3.77",m/s,
Data,13,record,timestamp,"908721889",s,position_lat,"609387722",semicircles,position_long,"-1361766202",semicircles,distance,"544.58",m,altitude,"1087.4",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721890",s,position_lat,"609387744",semicircles,position_long,"-1361766773",semicircles,distance,"547.94",m,altitude,"1087.4",m,speed,"3.76",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.76",m/s,
Data,13,record,timestamp,"908721891",s,position_lat,"609387761",semicircles,position_long,"-1361767351",semicircles,distance,"551.34",m,altitude,"1087.4",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721892",s,position_lat,"609387765",semicircles,position_long,"-1361767940",semicircles,distance,"554.79",m,altitude,"1087.4",m,speed,"3.751",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.751",m/s,
Data,13,record,timestamp,"908721893",s,position_lat,"609387774",semicircles,position_long,"-1361768558",semicircles,distance,"558.43",m,altitude,"1087.4",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"83",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.4",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721894",s,position_lat,"609387796",semicircles,position_long,"-1361769170",semicircles,distance,"562.02",m,altitude,"1087.6",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.6",m,enhanced_speed,"3.742",m/s,
Data,13,record,timestamp,"908721895",s,position_lat,"609387811",semicircles,position_long,"-1361769799",semicircles,distance,"565.72",m,altitude,"1087.6",m,speed,"3.742",m/s,unknown,"0",,unknown,"100",,heart_rate,"150",bpm,cadence,"84",rpm,fractional_cadence,"0.0",rpm,enhanced_altitude,"1087.6",m,enhanced_speed,"3.742",m/s,
